"ID","LR","bus","cars","oth","rail","NA","total","year","State","Name","Urbanized.Area","share_light","share_rail","share_bus","share_cars","share_oth"
5036,0,8933,0,421.8,0,0,9354.8,2005,NA,NA,NA,0,0,0.954910847906957,0,0.0450891520930431
5037,0,423.7,0,14.1,0,0,437.8,2005,NA,NA,NA,0,0,0.967793513019644,0,0.0322064869803563
5039,0,616.7,0,25.9,0,0,642.6,2005,NA,NA,NA,0,0,0.959694989106754,0,0.0403050108932462
5040,0,4701.1,0,189.7,0,0,4890.8,2005,NA,NA,NA,0,0,0.961212889506829,0,0.0387871104931709
5041,0,168.4,0,38.8,0,0,207.2,2005,NA,NA,NA,0,0,0.812741312741313,0,0.187258687258687
5042,0,291.2,0,5.9,0,0,297.1,2005,NA,NA,NA,0,0,0.980141366543251,0,0.0198586334567486
5043,0,0,0,42.8,0,0,42.8,2005,NA,NA,NA,0,0,0,0,1
5044,0,1713.4,0,45,0,0,1758.4,2005,NA,NA,NA,0,0,0.974408553230209,0,0.0255914467697907
5045,0,1477.5,0,6.2,0,0,1483.7,2005,NA,NA,NA,0,0,0.995821257666644,0,0.0041787423333558
5047,0,1294.2,0,20.4,0,0,1314.6,2005,NA,NA,NA,0,0,0.984481971702419,0,0.015518028297581
5050,0,8486,0,324.1,0,0,8810.1,2005,NA,NA,NA,0,0,0.963212676360087,0,0.0367873236399133
5051,0,4231.2,0,20.5,0,0,4251.7,2005,NA,NA,NA,0,0,0.995178399228544,0,0.00482160077145612
5052,0,3072.7,0,34.1,0,0,3106.8,2005,NA,NA,NA,0,0,0.989024076219905,0,0.0109759237800953
5053,0,177.2,0,23.1,0,0,200.3,2005,NA,NA,NA,0,0,0.884672990514229,0,0.115327009485771
5054,0,1761.7,0,74.7,0,0,1836.4,2005,NA,NA,NA,0,0,0.959322587671531,0,0.0406774123284687
5056,0,2266.6,0,126.1,0,0,2392.7,2005,NA,NA,NA,0,0,0.947298031512517,0,0.0527019684874828
5057,0,2346.8,2.2,14.7,0,0,2363.7,2005,NA,NA,NA,0,0,0.992850192494818,0.000930744172272285,0.00621906333291027
5058,0,1249.1,0,117.3,0,0,1366.4,2005,NA,NA,NA,0,0,0.914153981264637,0,0.085846018735363
5059,0,1286.3,0,54.4,0,0,1340.7,2005,NA,NA,NA,0,0,0.959424181397777,0,0.0405758186022227
5060,0,10017.6,0,106.2,0,0,10123.8,2005,NA,NA,NA,0,0,0.989509867836188,0,0.010490132163812
5061,0,995.9,0,47.1,0,0,1043,2005,NA,NA,NA,0,0,0.954841802492809,0,0.0451581975071908
5066,0,303244.2,0,2250.4,186759.5,0,492254.1,2005,NA,NA,NA,0,0.379396535244704,0.61603184209131,0,0.00457162266398594
5088,0,515.2,0,29.7,0,0,544.9,2005,NA,NA,NA,0,0,0.945494586162599,0,0.0545054138374013
5090,0,292.4,0,33.5,0,0,325.9,2005,NA,NA,NA,0,0,0.897207732433262,0,0.102792267566738
5091,0,809.5,0,25.3,0,0,834.8,2005,NA,NA,NA,0,0,0.969693339722089,0,0.0303066602779109
5092,0,1300.8,0,43.1,0,0,1343.9,2005,NA,NA,NA,0,0,0.967929161395937,0,0.0320708386040628
5095,0,796.5,0,59.3,0,0,855.8,2005,NA,NA,NA,0,0,0.930708109371349,0,0.0692918906286516
5096,0,1258.6,0,31.5,0,0,1290.1,2005,NA,NA,NA,0,0,0.9755832881172,0,0.0244167118827998
5099,0,1177,0,69.7,0,0,1246.7,2005,NA,NA,NA,0,0,0.944092403946418,0,0.0559075960535815
5102,0,412.8,0,6.5,0,0,419.3,2005,NA,NA,NA,0,0,0.984497972811829,0,0.0155020271881708
5108,0,513.6,0,4,0,0,517.6,2005,NA,NA,NA,0,0,0.992272024729521,0,0.00772797527047913
5109,0,271.3,0,2.5,0,0,273.8,2005,NA,NA,NA,0,0,0.990869247626004,0,0.00913075237399562
5110,0,2148.6,0,35.2,0,0,2183.8,2005,NA,NA,NA,0,0,0.983881307812071,0,0.0161186921879293
5113,0,33769.6,1529.2,1580.6,0,0,36879.4,2005,NA,NA,NA,0,0,0.915676502329214,0.0414648828343194,0.042858614836467
5117,0,661.6,0,383.3,0,0,1044.9,2005,NA,NA,NA,0,0,0.633170638338597,0,0.366829361661403
5119,0,35396.9,0,210.6,0,0,35607.5,2005,NA,NA,NA,0,0,0.994085515691919,0,0.00591448430808116
5132,0,20.9,0,141.2,0,0,162.1,2005,NA,NA,NA,0,0,0.128932757557064,0,0.871067242442936
5143,0,23,0,0,0,0,23,2005,NA,NA,NA,0,0,1,0,0
5146,0,1885.6,383.8,194.9,0,0,2464.3,2005,NA,NA,NA,0,0,0.765166578744471,0.155744024672321,0.0790893965832082
5147,0,82.7,0,102,0,0,184.7,2005,NA,NA,NA,0,0,0.44775311315647,0,0.55224688684353
5148,0,451.8,0,415.3,0,0,867.1,2005,NA,NA,NA,0,0,0.521047168723331,0,0.478952831276669
5149,0,136.6,0,158.1,0,0,294.7,2005,NA,NA,NA,0,0,0.463522225992535,0,0.536477774007465
5154,0,9306.1,131.2,780.7,0,0,10218,2005,NA,NA,NA,0,0,0.910755529457819,0.0128400861225289,0.0764043844196516
5157,0,12.9,0,3.7,0,0,16.6,2005,NA,NA,NA,0,0,0.77710843373494,0,0.22289156626506
5158,0,5282.8,0,0,0,0,5282.8,2005,NA,NA,NA,0,0,1,0,0
5160,0,80.5,0,70.2,0,0,150.7,2005,NA,NA,NA,0,0,0.534173855341739,0,0.465826144658261
5161,0,101,0,72.7,0,0,173.7,2005,NA,NA,NA,0,0,0.581462291306851,0,0.418537708693149
5163,0,3,0,50.3,0,0,53.3,2005,NA,NA,NA,0,0,0.0562851782363978,0,0.943714821763602
5171,0,127.9,0,60,0,0,187.9,2005,NA,NA,NA,0,0,0.680681213411389,0,0.319318786588611
5174,0,341.9,0,6.2,0,0,348.1,2005,NA,NA,NA,0,0,0.982189026141913,0,0.0178109738580868
6001,0,358.3,0,29.2,0,0,387.5,2005,NA,NA,NA,0,0,0.924645161290323,0,0.0753548387096774
6006,0,12345.4,0,259.8,0,0,12605.2,2005,NA,NA,NA,0,0,0.979389458318789,0,0.0206105416812109
6007,0,6966.2,0,346.2,826.4,0,8138.8,2005,NA,NA,NA,0,0.101538310316017,0.855924706344916,0,0.0425369833390672
6009,0,3898.1,0,52.2,0,0,3950.3,2005,NA,NA,NA,0,0,0.986785813735666,0,0.0132141862643344
6010,0,3709.4,0,73.4,0,0,3782.8,2005,NA,NA,NA,0,0,0.980596383631173,0,0.0194036163688273
6011,0,39697.2,0,999.4,0,0,40696.6,2005,NA,NA,NA,0,0,0.975442665972096,0,0.0245573340279041
6012,0,545.5,0,24.7,0,0,570.2,2005,NA,NA,NA,0,0,0.956681866011926,0,0.0433181339880744
6013,0,116.7,0,20.4,0,0,137.1,2005,NA,NA,NA,0,0,0.851203501094092,0,0.148796498905908
6014,0,1632.5,0,43.7,0,0,1676.2,2005,NA,NA,NA,0,0,0.973929125402696,0,0.0260708745973034
6016,0,649.3,0,22.2,0,0,671.5,2005,NA,NA,NA,0,0,0.966939687267312,0,0.033060312732688
6017,0,2607.7,0,64.8,0,0,2672.5,2005,NA,NA,NA,0,0,0.975753040224509,0,0.0242469597754911
6018,0,2281.4,0,200.7,0,0,2482.1,2005,NA,NA,NA,0,0,0.919141049917409,0,0.0808589500825913
6019,0,7686.6,0,189.9,0,0,7876.5,2005,NA,NA,NA,0,0,0.975890306608265,0,0.0241096933917349
6022,0,4752.8,0,57.6,0,0,4810.4,2005,NA,NA,NA,0,0,0.988025943788458,0,0.0119740562115417
6024,0,2814.4,0,32.6,0,0,2847,2005,NA,NA,NA,0,0,0.988549350193186,0,0.0114506498068142
6025,0,623.9,0,15.8,0,0,639.7,2005,NA,NA,NA,0,0,0.975300922307332,0,0.0246990776926684
6026,0,963.5,0,7.1,0,0,970.6,2005,NA,NA,NA,0,0,0.992684937152277,0,0.00731506284772306
6037,0,153,0,27.1,0,0,180.1,2005,NA,NA,NA,0,0,0.84952803997779,0,0.15047196002221
6038,0,1335.2,0,42.2,0,0,1377.4,2005,NA,NA,NA,0,0,0.96936256715551,0,0.0306374328444896
6040,0,497.6,0,109.1,0,0,606.7,2005,NA,NA,NA,0,0,0.820174715674963,0,0.179825284325037
6048,0,32476.2,286.3,432.2,0,0,33194.7,2005,NA,NA,NA,0,0,0.978354978354978,0.00862487083781447,0.0130201508072072
6049,0,614.6,0,55.4,0,0,670,2005,NA,NA,NA,0,0,0.917313432835821,0,0.0826865671641791
6051,0,5664.1,0,216.4,0,0,5880.5,2005,NA,NA,NA,0,0,0.963200408128561,0,0.0367995918714395
6053,0,17,0,118.9,0,0,135.9,2005,NA,NA,NA,0,0,0.125091979396615,0,0.874908020603385
6059,0,600.9,0,14.2,0,0,615.1,2005,NA,NA,NA,0,0,0.976914322874329,0,0.0230856771256706
6062,0,1311.4,0,7.7,0,0,1319.1,2005,NA,NA,NA,0,0,0.994162686680312,0,0.00583731331968767
6072,0,23.8,0,84.2,0,0,108,2005,NA,NA,NA,0,0,0.22037037037037,0,0.77962962962963
6076,0,1265.3,0,15.5,0,0,1280.8,2005,NA,NA,NA,0,0,0.987898188632105,0,0.0121018113678951
6077,0,540.6,0,66.4,0,0,607,2005,NA,NA,NA,0,0,0.890609555189456,0,0.109390444810544
6086,0,178.4,0,46,0,0,224.4,2005,NA,NA,NA,0,0,0.795008912655972,0,0.204991087344029
6088,0,3058.4,0,68,0,0,3126.4,2005,NA,NA,NA,0,0,0.978249744114637,0,0.0217502558853634
6090,0,29.8,0,5.3,0,0,35.1,2005,NA,NA,NA,0,0,0.849002849002849,0,0.150997150997151
6091,0,360.6,0,74.5,0,0,435.1,2005,NA,NA,NA,0,0,0.828774994254194,0,0.171225005745806
6094,0,258.2,0,5.5,0,0,263.7,2005,NA,NA,NA,0,0,0.979142965491088,0,0.0208570345089116
6095,0,136.3,0,23.5,0,0,159.8,2005,NA,NA,NA,0,0,0.852941176470588,0,0.147058823529412
6096,0,937.7,0,26.4,0,0,964.1,2005,NA,NA,NA,0,0,0.972616948449331,0,0.027383051550669
6097,0,298.6,0,14.6,0,0,313.2,2005,NA,NA,NA,0,0,0.95338441890166,0,0.0466155810983397
7001,0,1599.2,0,49.5,0,0,1648.7,2005,NA,NA,NA,0,0,0.96997634499909,0,0.0300236550009098
7002,0,4625.7,0,45.8,0,0,4671.5,2005,NA,NA,NA,0,0,0.990195868564701,0,0.00980413143529915
7003,0,1570.4,0,18.1,0,0,1588.5,2005,NA,NA,NA,0,0,0.988605602769909,0,0.0113943972300913
7005,0,13615.2,70.5,410.1,0,0,14095.8,2005,NA,NA,NA,0,0,0.965904737581407,0.00500148980547397,0.0290937726131188
7007,0,144.7,0,5.5,0,0,150.2,2005,NA,NA,NA,0,0,0.963382157123835,0,0.0366178428761651
7008,0,1047.8,0,84.3,0,0,1132.1,2005,NA,NA,NA,0,0,0.925536613373377,0,0.0744633866266231
7009,0,939.8,0,25.9,0,0,965.7,2005,NA,NA,NA,0,0,0.973180076628352,0,0.0268199233716475
7010,0,3809.6,196.9,218.3,0,0,4224.8,2005,NA,NA,NA,0,0,0.90172315849271,0.0466057564855141,0.0516710850217762
7011,0,534.5,0,100.3,0,0,634.8,2005,NA,NA,NA,0,0,0.841997479521109,0,0.158002520478891
7012,0,776.4,0,39.3,0,0,815.7,2005,NA,NA,NA,0,0,0.951820522250828,0,0.0481794777491725
7013,0,340.2,0,118.7,0,0,458.9,2005,NA,NA,NA,0,0,0.741337982131183,0,0.258662017868817
7014,0,1311.7,0,109.5,0,0,1421.2,2005,NA,NA,NA,0,0,0.922952434562342,0,0.0770475654376583
7015,0,2070.4,0,357.9,0,0,2428.3,2005,NA,NA,NA,0,0,0.852612939093193,0,0.147387060906807
7016,0,517,0,23.2,0,0,540.2,2005,NA,NA,NA,0,0,0.957052943354313,0,0.0429470566456868
7018,0,1516.6,0,58.9,0,0,1575.5,2005,NA,NA,NA,0,0,0.962615042843542,0,0.0373849571564583
7019,0,3572,0,11.1,0,0,3583.1,2005,NA,NA,NA,0,0,0.996902123859228,0,0.00309787614077196
7030,0,0,0,0,0,0,0,2005,NA,NA,NA,NA,NA,NA,NA,NA
7032,0,289.6,0,0,0,0,289.6,2005,NA,NA,NA,0,0,1,0,0
7033,0,455.4,0,51.3,0,0,506.7,2005,NA,NA,NA,0,0,0.898756660746004,0,0.101243339253996
7035,0,305.8,0,104.5,0,0,410.3,2005,NA,NA,NA,0,0,0.745308310991957,0,0.254691689008043
7036,0,756.5,0,0,0,0,756.5,2005,NA,NA,NA,0,0,1,0,0
7041,0,4283.2,0,9.7,0,0,4292.9,2005,NA,NA,NA,0,0,0.997740455170165,0,0.00225954482983531
7043,0,347.1,0,57.4,0,0,404.5,2005,NA,NA,NA,0,0,0.858096415327565,0,0.141903584672435
8002,0,715.5,0,112.1,0,0,827.6,2005,NA,NA,NA,0,0,0.864548090865152,0,0.135451909134848
8003,0,837.7,0,40.9,0,0,878.6,2005,NA,NA,NA,0,0,0.953448668335989,0,0.0465513316640109
8004,0,653.9,0,68.2,0,0,722.1,2005,NA,NA,NA,0,0,0.905553247472649,0,0.0944467525273508
8005,0,2259.3,0,115.4,0,0,2374.7,2005,NA,NA,NA,0,0,0.951404387922685,0,0.048595612077315
8007,0,974,0,52.8,0,0,1026.8,2005,NA,NA,NA,0,0,0.948578106739385,0,0.0514218932606155
8008,0,256.2,0,57.8,0,0,314,2005,NA,NA,NA,0,0,0.815923566878981,0,0.184076433121019
8009,0,644.5,0,21.8,0,0,666.3,2005,NA,NA,NA,0,0,0.967282005102807,0,0.0327179948971935
8010,0,431.8,0,33.4,0,0,465.2,2005,NA,NA,NA,0,0,0.928202923473775,0,0.0717970765262253
8011,0,1481.5,26.8,87.7,0,0,1596,2005,NA,NA,NA,0,0,0.928258145363409,0.0167919799498747,0.0549498746867168
8012,0,431.4,0,24.1,0,0,455.5,2005,NA,NA,NA,0,0,0.947091108671789,0,0.0529088913282108
8013,0,10.9,0,84.4,0,0,95.3,2005,NA,NA,NA,0,0,0.114375655823715,0,0.885624344176285
8014,0,175.1,0,80.2,0,0,255.3,2005,NA,NA,NA,0,0,0.685859772816295,0,0.314140227183705
8016,0,672.4,0,9.7,0,0,682.1,2005,NA,NA,NA,0,0,0.985779211259346,0,0.0142207887406539
8019,0,90.7,0,190.5,0,0,281.2,2005,NA,NA,NA,0,0,0.322546230440967,0,0.677453769559033
8020,0,170.5,0,23.4,0,0,193.9,2005,NA,NA,NA,0,0,0.879319236719959,0,0.120680763280041
8021,0,1489,0,22.5,0,0,1511.5,2005,NA,NA,NA,0,0,0.98511412504135,0,0.0148858749586503
8025,0,63.9,0,14.2,0,0,78.1,2005,NA,NA,NA,0,0,0.818181818181818,0,0.181818181818182
9001,0,8002,0,233.6,0,0,8235.6,2005,NA,NA,NA,0,0,0.971635339258828,0,0.0283646607411725
9002,0,67406.8,0,756.6,0,0,68163.4,2005,NA,NA,NA,0,0,0.988900201574452,0,0.011099798425548
9004,0,6825.7,0,60.9,0,0,6886.6,2005,NA,NA,NA,0,0,0.991156739174629,0,0.00884326082537101
9006,0,5523.1,0,87.1,0,0,5610.2,2005,NA,NA,NA,0,0,0.984474706784072,0,0.0155252932159281
9007,0,3610.1,0,106.4,0,0,3716.5,2005,NA,NA,NA,0,0,0.971370913493879,0,0.0286290865061214
9008,0,20543.3,0,27.2,0,0,20570.5,2005,NA,NA,NA,0,0,0.998677718091442,0,0.00132228190855837
9009,0,14548.5,0,320.1,0,0,14868.6,2005,NA,NA,NA,0,0,0.978471409547637,0,0.0215285904523627
9010,0,4612.6,0,116,0,0,4728.6,2005,NA,NA,NA,0,0,0.975468426172652,0,0.0245315738273485
9012,0,3922.3,0,104,0,0,4026.3,2005,NA,NA,NA,0,0,0.974169833345752,0,0.0258301666542483
9014,0,64600.8,0,0,0,0,64600.8,2005,NA,NA,NA,0,0,1,0,0
9016,0,7619.9,0,1846,0,0,9465.9,2005,NA,NA,NA,0,0,0.804984206467425,0,0.195015793532575
9017,0,2606,0,49.6,0,0,2655.6,2005,NA,NA,NA,0,0,0.981322488326555,0,0.0186775116734448
9020,0,7189.2,0,24.8,0,0,7214,2005,NA,NA,NA,0,0,0.996562240088716,0,0.00343775991128362
9022,0,2511.6,0,27.8,0,0,2539.4,2005,NA,NA,NA,0,0,0.989052532094195,0,0.0109474679058045
9023,0,26964.7,0,75.9,0,0,27040.6,2005,NA,NA,NA,0,0,0.997193109620349,0,0.00280689037965134
9026,0,24425.1,0,0,0,0,24425.1,2005,NA,NA,NA,0,0,1,0,0
9027,0,11241.8,0,192.6,0,0,11434.4,2005,NA,NA,NA,0,0,0.983156090393899,0,0.0168439096061009
9028,0,2222.2,0,705.3,0,0,2927.5,2005,NA,NA,NA,0,0,0.759077711357814,0,0.240922288642186
9029,0,15038.2,0,545,0,0,15583.2,2005,NA,NA,NA,0,0,0.965026438728887,0,0.0349735612711125
9030,0,10104.8,0,202.1,1432.5,0,11739.4,2005,NA,NA,NA,0,0.12202497572278,0.860759493670886,0,0.0172155306063342
9031,0,7139.8,0,217.8,0,0,7357.6,2005,NA,NA,NA,0,0,0.97039795585517,0,0.0296020441448298
9032,0,45219.8,0,513.7,0,0,45733.5,2005,NA,NA,NA,0,0,0.988767533646014,0,0.0112324663539856
9033,0,16236.2,0,384.3,0,0,16620.5,2005,NA,NA,NA,0,0,0.976877951926837,0,0.0231220480731627
9034,0,175.6,0,87.8,0,0,263.4,2005,NA,NA,NA,0,0,0.666666666666667,0,0.333333333333333
9035,0,3145.9,0,88.6,0,0,3234.5,2005,NA,NA,NA,0,0,0.972607821919926,0,0.0273921780800742
9036,0,67304.2,0,1197.6,0,0,68501.8,2005,NA,NA,NA,0,0,0.982517247721958,0,0.0174827522780423
9039,0,5402.3,0,0,0,0,5402.3,2005,NA,NA,NA,0,0,1,0,0
9041,0,9566.6,0,16.1,0,0,9582.7,2005,NA,NA,NA,0,0,0.998319888966575,0,0.00168011103342482
9042,0,4656.2,0,32.6,0,0,4688.8,2005,NA,NA,NA,0,0,0.993047261559461,0,0.00695273844053916
9043,0,674.7,0,8.4,0,0,683.1,2005,NA,NA,NA,0,0,0.987703118137901,0,0.0122968818620993
9045,0,52811,0,760.4,0,0,53571.4,2005,NA,NA,NA,0,0,0.985805859096458,0,0.0141941409035418
9050,0,432.7,0,40.2,0,0,472.9,2005,NA,NA,NA,0,0,0.91499259885811,0,0.0850074011418905
9052,0,162.4,0,66.5,0,0,228.9,2005,NA,NA,NA,0,0,0.709480122324159,0,0.290519877675841
9061,0,617.7,0,57.2,0,0,674.9,2005,NA,NA,NA,0,0,0.915246703215291,0,0.0847532967847088
9062,0,4738.1,0,66.5,0,0,4804.6,2005,NA,NA,NA,0,0,0.986159097531532,0,0.0138409024684677
9078,0,4242.2,0,154.4,0,0,4396.6,2005,NA,NA,NA,0,0,0.964881954237365,0,0.0351180457626348
9079,0,3334.5,0,88.4,0,0,3422.9,2005,NA,NA,NA,0,0,0.974173946069123,0,0.0258260539308773
9087,0,766.8,0,25,0,0,791.8,2005,NA,NA,NA,0,0,0.968426370295529,0,0.0315736297044708
9088,0,745.3,0,38.4,0,0,783.7,2005,NA,NA,NA,0,0,0.951001658798009,0,0.0489983412019906
9089,0,1259.4,0,33.7,0,0,1293.1,2005,NA,NA,NA,0,0,0.973938597169592,0,0.0260614028304075
9090,0,1230.3,0,14.8,0,0,1245.1,2005,NA,NA,NA,0,0,0.98811340454582,0,0.0118865954541804
9091,0,1280.2,0,36.7,0,0,1316.9,2005,NA,NA,NA,0,0,0.972131520996279,0,0.0278684790037209
9092,0,762.7,0,29,0,0,791.7,2005,NA,NA,NA,0,0,0.963369963369963,0,0.0366300366300366
9093,0,762.4,0,66.7,0,0,829.1,2005,NA,NA,NA,0,0,0.919551320709203,0,0.0804486792907973
9119,0,103.4,305.5,0,0,0,408.9,2005,NA,NA,NA,0,0,0.252873563218391,0.747126436781609,0
9121,0,2669.4,0,58.5,0,0,2727.9,2005,NA,NA,NA,0,0,0.978554932365556,0,0.0214450676344441
9127,0,834,0,59.9,0,0,893.9,2005,NA,NA,NA,0,0,0.932990267367715,0,0.0670097326322855
9134,0,1063.7,0,0,8120.9,0,9184.6,2005,NA,NA,NA,0,0.884186573176839,0.115813426823161,0,0
9136,0,6366.8,0,220.6,0,0,6587.4,2005,NA,NA,NA,0,0,0.966511825606461,0,0.0334881743935392
9142,0,3416.4,0,0,0,0,3416.4,2005,NA,NA,NA,0,0,1,0,0
9144,0,1944.5,0,56.9,0,0,2001.4,2005,NA,NA,NA,0,0,0.971569901069251,0,0.0284300989307485
9146,0,14747.5,0,0,0,0,14747.5,2005,NA,NA,NA,0,0,1,0,0
9147,0,29983.4,0,1129.3,0,0,31112.7,2005,NA,NA,NA,0,0,0.963702925172036,0,0.0362970748279641
9148,0,971,0,100.2,0,0,1071.2,2005,NA,NA,NA,0,0,0.906460044809559,0,0.0935399551904406
9149,0,307.7,0,24,0,0,331.7,2005,NA,NA,NA,0,0,0.927645462767561,0,0.072354537232439
9156,0,875.4,0,0,0,0,875.4,2005,NA,NA,NA,0,0,1,0,0
9159,0,1162.4,0,47.3,0,0,1209.7,2005,NA,NA,NA,0,0,0.960899396544598,0,0.0391006034554022
9161,0,380.5,0,19.6,0,0,400.1,2005,NA,NA,NA,0,0,0.951012246938265,0,0.0489877530617346
9162,0,2319.6,0,104.1,0,0,2423.7,2005,NA,NA,NA,0,0,0.957049139745018,0,0.042950860254982
9164,0,442.1,0,189.4,0,0,631.5,2005,NA,NA,NA,0,0,0.700079176563737,0,0.299920823436263
9165,0,140.1,0,75.3,0,0,215.4,2005,NA,NA,NA,0,0,0.65041782729805,0,0.34958217270195
9166,0,10047.1,0,1213.9,0,0,11261,2005,NA,NA,NA,0,0,0.892203179113755,0,0.107796820886245
9168,0,345.4,0,44.8,0,0,390.2,2005,NA,NA,NA,0,0,0.885187083546899,0,0.114812916453101
9171,0,3446.5,0,80.5,0,0,3527,2005,NA,NA,NA,0,0,0.977176070314715,0,0.0228239296852849
9172,0,6909.9,0,0,0,0,6909.9,2005,NA,NA,NA,0,0,1,0,0
9173,0,903.8,0,149.7,0,0,1053.5,2005,NA,NA,NA,0,0,0.857902230659706,0,0.142097769340294
9175,0,368.7,0,72.5,0,0,441.2,2005,NA,NA,NA,0,0,0.835675430643699,0,0.164324569356301
9180,0,426.3,0,18.7,0,0,445,2005,NA,NA,NA,0,0,0.957977528089888,0,0.0420224719101124
9185,0,17883.7,0,564.9,0,0,18448.6,2005,NA,NA,NA,0,0,0.969379790336394,0,0.0306202096636059
9189,0,1633.1,0,0,0,0,1633.1,2005,NA,NA,NA,0,0,1,0,0
9192,0,100.2,0,63,0,0,163.2,2005,NA,NA,NA,0,0,0.613970588235294,0,0.386029411764706
9193,0,3068.5,0,0,0,0,3068.5,2005,NA,NA,NA,0,0,1,0,0
9196,0,569.2,35.8,29.2,0,0,634.2,2005,NA,NA,NA,0,0,0.897508672343109,0.0564490696941028,0.0460422579627878
9198,0,423.9,0,60.6,0,0,484.5,2005,NA,NA,NA,0,0,0.874922600619195,0,0.125077399380805
1108,0,0,1061.3,0,0,0,1061.3,2005,NA,NA,NA,0,0,0,1,0
1110,0,0,81,0,0,0,81,2005,NA,NA,NA,0,0,0,1,0
3078,0,0,183.2,0,0,0,183.2,2005,NA,NA,NA,0,0,0,1,0
4082,0,0,95,0,0,0,95,2005,NA,NA,NA,0,0,0,1,0
4152,0,0,214.6,0,0,0,214.6,2005,NA,NA,NA,0,0,0,1,0
4153,0,0,30.3,0,0,0,30.3,2005,NA,NA,NA,0,0,0,1,0
6084,0,0,415.9,0,0,0,415.9,2005,NA,NA,NA,0,0,0,1,0
9095,0,0,1275.3,0,0,0,1275.3,2005,NA,NA,NA,0,0,0,1,0
9169,0,0,778.8,0,0,0,778.8,2005,NA,NA,NA,0,0,0,1,0
9176,0,0,494.2,0,0,0,494.2,2005,NA,NA,NA,0,0,0,1,0
28,0,0,0,212.5,0,0,212.5,2005,NA,NA,NA,0,0,0,0,1
33,0,0,0,208.9,0,0,208.9,2005,NA,NA,NA,0,0,0,0,1
35,0,0,0,23881,0,0,23881,2005,NA,NA,NA,0,0,0,0,1
1017,0,0,0,551.6,0,0,551.6,2005,NA,NA,NA,0,0,0,0,1
1042,0,0,0,100.7,0,0,100.7,2005,NA,NA,NA,0,0,0,0,1
1069,0,0,0,171.2,0,0,171.2,2005,NA,NA,NA,0,0,0,0,1
1088,0,0,0,852.8,0,0,852.8,2005,NA,NA,NA,0,0,0,0,1
2082,0,0,0,20034.2,0,0,20034.2,2005,NA,NA,NA,0,0,0,0,1
2086,0,0,0,67.1,0,0,67.1,2005,NA,NA,NA,0,0,0,0,1
2098,0,0,0,2136.4,69168.8,0,71305.2,2005,NA,NA,NA,0,0.970038650757589,0,0,0.0299613492424115
2155,0,0,0,147.8,0,0,147.8,2005,NA,NA,NA,0,0,0,0,1
2159,0,0,0,844.2,0,0,844.2,2005,NA,NA,NA,0,0,0,0,1
2173,0,0,0,683.7,0,0,683.7,2005,NA,NA,NA,0,0,0,0,1
2182,0,0,0,5.8,0,0,5.8,2005,NA,NA,NA,0,0,0,0,1
2183,0,0,0,26.5,0,0,26.5,2005,NA,NA,NA,0,0,0,0,1
3067,0,0,0,1773,0,0,1773,2005,NA,NA,NA,0,0,0,0,1
4068,0,0,0,183.8,0,0,183.8,2005,NA,NA,NA,0,0,0,0,1
4070,0,0,0,2067,0,0,2067,2005,NA,NA,NA,0,0,0,0,1
4088,0,0,0,169.5,0,0,169.5,2005,NA,NA,NA,0,0,0,0,1
4103,0,0,0,145.3,0,0,145.3,2005,NA,NA,NA,0,0,0,0,1
4111,0,0,0,145.4,0,0,145.4,2005,NA,NA,NA,0,0,0,0,1
4129,0,0,0,69.5,0,0,69.5,2005,NA,NA,NA,0,0,0,0,1
4133,0,0,0,241.7,0,0,241.7,2005,NA,NA,NA,0,0,0,0,1
4134,0,0,0,1454.4,0,0,1454.4,2005,NA,NA,NA,0,0,0,0,1
4143,0,0,0,52.7,0,0,52.7,2005,NA,NA,NA,0,0,0,0,1
4148,0,0,0,207.8,0,0,207.8,2005,NA,NA,NA,0,0,0,0,1
5038,0,0,0,102.5,0,0,102.5,2005,NA,NA,NA,0,0,0,0,1
5048,0,0,0,117.2,0,0,117.2,2005,NA,NA,NA,0,0,0,0,1
5103,0,0,0,11,0,0,11,2005,NA,NA,NA,0,0,0,0,1
5131,0,0,0,111,0,0,111,2005,NA,NA,NA,0,0,0,0,1
5133,0,0,0,66.2,0,0,66.2,2005,NA,NA,NA,0,0,0,0,1
5138,0,0,0,181.8,0,0,181.8,2005,NA,NA,NA,0,0,0,0,1
5145,0,0,0,157.6,0,0,157.6,2005,NA,NA,NA,0,0,0,0,1
5155,0,0,0,1104.9,0,0,1104.9,2005,NA,NA,NA,0,0,0,0,1
5164,0,0,0,89,0,0,89,2005,NA,NA,NA,0,0,0,0,1
5165,0,0,0,108.9,0,0,108.9,2005,NA,NA,NA,0,0,0,0,1
5166,0,0,0,76,0,0,76,2005,NA,NA,NA,0,0,0,0,1
5168,0,0,0,40.5,0,0,40.5,2005,NA,NA,NA,0,0,0,0,1
5169,0,0,0,48.6,0,0,48.6,2005,NA,NA,NA,0,0,0,0,1
6020,0,0,0,3133.2,0,0,3133.2,2005,NA,NA,NA,0,0,0,0,1
6041,0,0,0,104.9,0,0,104.9,2005,NA,NA,NA,0,0,0,0,1
6068,0,0,0,34,0,0,34,2005,NA,NA,NA,0,0,0,0,1
6070,0,0,0,32.3,0,0,32.3,2005,NA,NA,NA,0,0,0,0,1
6074,0,0,0,26.9,0,0,26.9,2005,NA,NA,NA,0,0,0,0,1
