"city_num","Address","lon","lat","address","joint_address","date","pm25","year","month","day"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091206.tif",5.71974675697193,"2009","12","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090308.tif",11.4699423187657,"2009","03","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110606.tif",17.8985275971262,"2011","06","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100906.tif",8.70444533281159,"2010","09","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091207.tif",11.5614370630499,"2009","12","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090309.tif",10.9689135467797,"2009","03","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110607.tif",17.639544286226,"2011","06","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100907.tif",2.30385665203396,"2010","09","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091208.tif",11.6428157488505,"2009","12","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090310.tif",10.4633715110913,"2009","03","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110608.tif",6.44002705707885,"2011","06","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100908.tif",3.17610077063243,"2010","09","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091209.tif",4.37709491085588,"2009","12","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090311.tif",6.46650223564683,"2009","03","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110609.tif",2.91209181986357,"2011","06","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100909.tif",4.62083251225321,"2010","09","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091210.tif",8.49706695372598,"2009","12","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090312.tif",8.743287044659,"2009","03","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110610.tif",4.6351924402672,"2011","06","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100910.tif",4.0841280242853,"2010","09","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091211.tif",14.3423608144124,"2009","12","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090313.tif",12.2750830733985,"2009","03","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110611.tif",5.84144566351907,"2011","06","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100911.tif",4.63068548838298,"2010","09","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091212.tif",23.1493422524971,"2009","12","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090314.tif",13.7698106849403,"2009","03","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110612.tif",10.8887564341227,"2011","06","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100912.tif",4.28657671652342,"2010","09","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091213.tif",15.3200887797172,"2009","12","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090315.tif",18.4564190580134,"2009","03","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110613.tif",7.30569194492541,"2011","06","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100913.tif",5.77953252457736,"2010","09","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091214.tif",10.3751630448458,"2009","12","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090316.tif",19.5000541084691,"2009","03","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110614.tif",6.92268111831264,"2011","06","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100914.tif",3.97146186284852,"2010","09","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091215.tif",8.55937255892837,"2009","12","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090317.tif",13.3538619509914,"2009","03","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110615.tif",8.07052444993404,"2011","06","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100915.tif",6.39015782088564,"2010","09","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091216.tif",18.7758941817702,"2009","12","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090318.tif",8.82298083054392,"2009","03","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110616.tif",6.39630113568222,"2011","06","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100916.tif",3.79734014837365,"2010","09","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091217.tif",23.6026307825457,"2009","12","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090319.tif",7.80217889735573,"2009","03","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110617.tif",9.56386286752266,"2011","06","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100917.tif",4.19173323898985,"2010","09","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091218.tif",43.9042961722926,"2009","12","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090320.tif",12.2856193174396,"2009","03","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110618.tif",17.2509073625531,"2011","06","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100918.tif",3.6985233896657,"2010","09","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091219.tif",19.6229866094757,"2009","12","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090321.tif",15.977018975375,"2009","03","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110619.tif",8.95074460380956,"2011","06","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100919.tif",4.78716309656177,"2010","09","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091220.tif",17.4370247021056,"2009","12","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090322.tif",19.5622583021197,"2009","03","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110620.tif",7.00204549337688,"2011","06","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100920.tif",9.11167277369583,"2010","09","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091221.tif",19.9649041828356,"2009","12","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090323.tif",27.158093502647,"2009","03","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110621.tif",8.21874129563047,"2011","06","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100921.tif",10.1821095483345,"2010","09","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091222.tif",21.1078369073701,"2009","12","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090324.tif",9.05752803568254,"2009","03","24"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110622.tif",6.02405235223603,"2011","06","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100922.tif",6.24219382018374,"2010","09","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091223.tif",11.0303051178915,"2009","12","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090325.tif",6.78403550281859,"2009","03","25"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110623.tif",2.3658697626047,"2011","06","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100923.tif",2.09159957212314,"2010","09","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091224.tif",5.20696488179659,"2009","12","24"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090326.tif",4.45232974228106,"2009","03","26"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110624.tif",12.3012805152358,"2011","06","24"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100924.tif",2.83271942849745,"2010","09","24"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091225.tif",6.55161523400692,"2009","12","25"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090327.tif",6.89583207431592,"2009","03","27"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110625.tif",19.842432055557,"2011","06","25"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100925.tif",3.94350530599293,"2010","09","25"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091226.tif",6.65732806189018,"2009","12","26"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090328.tif",7.29709068934123,"2009","03","28"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110626.tif",9.13364437170196,"2011","06","26"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100926.tif",6.88398794124001,"2010","09","26"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091227.tif",12.4941257928547,"2009","12","27"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090329.tif",4.86703433070266,"2009","03","29"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110627.tif",7.5749621725919,"2011","06","27"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100927.tif",6.03002649859378,"2010","09","27"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091228.tif",7.31762563973142,"2009","12","28"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090330.tif",7.12244835234525,"2009","03","30"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110628.tif",8.53414207592345,"2011","06","28"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100928.tif",5.73178405510752,"2010","09","28"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091229.tif",14.1656027509455,"2009","12","29"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090331.tif",8.26908218651487,"2009","03","31"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110629.tif",7.02603591952408,"2011","06","29"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100929.tif",4.93698023494921,"2010","09","29"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091230.tif",27.8793295642786,"2009","12","30"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090401.tif",4.8390132878956,"2009","04","01"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110630.tif",14.1690138348362,"2011","06","30"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100930.tif",5.61186106999715,"2010","09","30"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20091231.tif",13.3463724119621,"2009","12","31"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090402.tif",7.36058644662824,"2009","04","02"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110701.tif",8.37662541238885,"2011","07","01"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101001.tif",6.35150673514918,"2010","10","01"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100101.tif",8.8197679352342,"2010","01","01"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090403.tif",6.72367464450368,"2009","04","03"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110702.tif",5.47197727571454,"2011","07","02"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101002.tif",4.43553976845323,"2010","10","02"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100102.tif",8.47508870509633,"2010","01","02"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090404.tif",7.97960561200192,"2009","04","04"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110703.tif",15.7299580574036,"2011","07","03"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101003.tif",7.40580136315864,"2010","10","03"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100103.tif",11.1029896234211,"2010","01","03"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090405.tif",4.83084946347956,"2009","04","05"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110704.tif",15.8157205163387,"2011","07","04"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101004.tif",6.09992328443025,"2010","10","04"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100104.tif",14.5687936314365,"2010","01","04"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090406.tif",4.08688606713948,"2009","04","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110705.tif",6.90643314311379,"2011","07","05"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101005.tif",7.09623879717107,"2010","10","05"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100105.tif",13.9569611047444,"2010","01","05"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090407.tif",4.01101775545823,"2009","04","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110706.tif",7.43179594843011,"2011","07","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101006.tif",9.03886758235463,"2010","10","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100106.tif",21.9888724444205,"2010","01","06"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090408.tif",7.78894915497094,"2009","04","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110707.tif",10.3830058449193,"2011","07","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101007.tif",8.79094913131312,"2010","10","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100107.tif",5.0383116278732,"2010","01","07"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090409.tif",9.99896430969238,"2009","04","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110708.tif",13.2261773745219,"2011","07","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101008.tif",15.9153532563594,"2010","10","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100108.tif",5.77223416796902,"2010","01","08"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090410.tif",5.96075162134672,"2009","04","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110709.tif",15.3842007151821,"2011","07","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101009.tif",16.3259120656733,"2010","10","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100109.tif",12.3864173470882,"2010","01","09"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090411.tif",8.42953104721872,"2009","04","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110710.tif",9.8227579468175,"2011","07","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101010.tif",14.182164819617,"2010","10","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100110.tif",16.0724531223899,"2010","01","10"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090412.tif",9.40090303253709,"2009","04","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110711.tif",4.03301758933486,"2011","07","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101011.tif",17.1819089253743,"2010","10","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100111.tif",12.4962095043115,"2010","01","11"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090413.tif",8.91093246142069,"2009","04","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110712.tif",4.24607593762247,"2011","07","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101012.tif",10.6553056867499,"2010","10","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100112.tif",17.964461176019,"2010","01","12"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090414.tif",8.19094135468466,"2009","04","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110713.tif",5.24944588594269,"2011","07","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101013.tif",5.55035832472015,"2010","10","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100113.tif",20.9296079100224,"2010","01","13"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090415.tif",8.72579050900643,"2009","04","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110714.tif",7.19210045379505,"2011","07","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101014.tif",4.88808452037343,"2010","10","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100114.tif",20.7625490155136,"2010","01","14"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090416.tif",8.29966121807433,"2009","04","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110715.tif",8.12612470409326,"2011","07","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101015.tif",6.75131297529789,"2010","10","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100115.tif",22.2002919514974,"2010","01","15"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090417.tif",13.777136693921,"2009","04","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110716.tif",18.7222027862281,"2011","07","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101016.tif",7.78901684075071,"2010","10","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100116.tif",19.4289151074594,"2010","01","16"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090418.tif",16.8556156325759,"2009","04","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110717.tif",21.9598862999364,"2011","07","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101017.tif",3.58412879182581,"2010","10","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100117.tif",29.7021007035908,"2010","01","17"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090419.tif",3.99054322326392,"2009","04","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110718.tif",9.59195538571006,"2011","07","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101018.tif",6.79498301054302,"2010","10","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100118.tif",15.877456782157,"2010","01","18"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090420.tif",3.85682745983726,"2009","04","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110719.tif",14.9545302140085,"2011","07","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101019.tif",8.78133745360793,"2010","10","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100119.tif",18.9673140341775,"2010","01","19"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090421.tif",4.26293931718458,"2009","04","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110720.tif",8.68502667075709,"2011","07","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101020.tif",5.50589336010448,"2010","10","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100120.tif",7.78059862371077,"2010","01","20"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090422.tif",4.64672056415625,"2009","04","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110721.tif",6.76588332025628,"2011","07","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101021.tif",6.53083643578646,"2010","10","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100121.tif",13.993532950418,"2010","01","21"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090423.tif",9.30082477603042,"2009","04","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110722.tif",9.22241314252218,"2011","07","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101022.tif",10.2601855010317,"2010","10","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100122.tif",17.8157647283454,"2010","01","22"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090424.tif",11.2811307237859,"2009","04","24"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20110723.tif",7.08892725643359,"2011","07","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20101023.tif",16.3681065074184,"2010","10","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20100123.tif",13.6952227542275,"2010","01","23"
1,"Minneapolis-St. Paul, MN",-93.2009998,44.9374831,"twin cities, mn, usa",NA,"20090425.tif",4.28921018357862,"2009","04","25"
