"ID","year","bus","LR","rail","cars","oth","total"
"8016",2010,972.5,0,0,0,11.2,983.7
"8016",2011,1031.6,0,0,0,14.3,1045.9
"8016",2012,1012.2,0,0,0,16.2,1028.4
"8016-B",2000,144.1,0,0,0,37.2,181.3
"8016-B",2001,192.9,0,0,0,18.5,211.4
"8019",2002,0,0,0,0,186.9,186.9
"8019",2003,0,0,0,0,193.8,193.8
"8019",2004,54.6,0,0,0,190.6,245.2
"8019",2005,90.7,0,0,0,190.5,281.2
"8019",2006,104.7,0,0,0,190.2,294.9
"8019",2007,112,0,0,0,185,297
"8019",2008,136.9,0,0,0,182.5,319.4
"8019",2009,131.6,0,0,0,170.3,301.9
"8019",2010,127.8,0,0,0,171.7,299.5
"8019",2011,124.7,0,0,0,171.9,296.6
"8019",2012,141.1,0,0,0,168.1,309.2
"8019-B",2000,0,0,0,0,185.7,185.7
"8019-B",2001,0,0,0,0,187.6,187.6
"8020",2002,163.3,0,0,0,18,181.3
"8020",2003,164.8,0,0,0,24.1,188.9
"8020",2004,171.7,0,0,0,22.4,194.1
"8020",2005,170.5,0,0,0,23.4,193.9
"8020",2006,189.8,0,0,0,22.7,212.5
"8020",2007,214,0,0,0,23.7,237.7
"8020",2008,252.6,0,0,0,25.2,277.8
"8020",2009,255.3,0,0,0,25.1,280.4
"8020",2010,253.7,0,0,0,24.2,277.9
"8020",2011,242,0,0,0,23.9,265.9
"8020",2012,250.4,0,0,0,25.5,275.9
"8020-A",2000,5162739.9,315992.2,3044956.8,11769.6,131421.4,8666879.9
"8020-A",2001,5334383.2,331819.2,3146419.9,11908.2,134942.1,8959472.6
"8021",2002,1338.9,0,0,0,17.4,1356.3
"8021",2003,1358,0,0,0,20.6,1378.6
"8021",2004,1335,0,0,0,21.1,1356.1
"8021",2005,1489,0,0,0,22.5,1511.5
"8021",2006,1468.7,0,0,0,25.1,1493.8
"8021",2007,1102.5,0,0,0,16.8,1119.3
"8021-B",2000,1082.6,0,0,0,14.4,1097
"8021-B",2001,1099,0,0,0,16.3,1115.3
"8023-D",2000,0,0,0,0,284.7,284.7
"8024-D",2000,0,0,0,0,308.8,308.8
"8024-D",2001,0,0,0,0,468.9,468.9
"8025",2003,57.6,0,0,0,58.4,116
"8025",2004,59.9,0,0,0,15.3,75.2
"8025",2005,63.9,0,0,0,14.2,78.1
"8025",2006,99.9,0,0,0,12.6,112.5
"8025",2007,103.7,0,0,0,12.2,115.9
"8025",2008,125.3,0,0,0,11,136.3
"8025",2009,145.8,0,0,0,9.9,155.7
"8025",2010,138.3,0,0,0,8.2,146.5
"8025",2011,125.8,0,0,0,7.6,133.4
"8025",2012,134.5,0,0,0,7.7,142.2
"8026",2011,413.8,0,0,0,5.9,419.7
"8026",2012,435.5,0,0,0,5.8,441.3
"8027",2012,0,0,0,0,9.7,9.7
"8028",2007,1420.9,0,0,0,20.6,1441.5
"8028",2008,1930,0,0,0,26.8,1956.8
"8028",2009,1792.2,0,0,0,25.5,1817.7
"8028",2010,1898.8,0,0,0,26.5,1925.3
"8028",2011,2063.8,0,0,0,27.2,2091
"8028",2012,2101.7,0,0,0,28.7,2130.4
"8106",2009,0,0,0,168.4,0,168.4
"8106",2010,0,0,0,164.3,0,164.3
"8106",2011,0,0,0,152,0,152
"8106",2012,0,0,0,147,0,147
"8107",2009,338.2,0,0,0,0,338.2
"8107",2010,388,0,0,0,0,388
"8107",2011,397.7,0,0,0,0,397.7
"8107",2012,445.6,0,0,0,0,445.6
"8108",2009,0,0,0,151.2,0,151.2
"8108",2010,0,0,0,129.6,0,129.6
"8109",2011,0,0,0,148.9,0,148.9
"8109",2012,0,0,0,197,0,197
"9001",2002,8229.2,0,0,0,235.4,8464.6
"9001",2003,7721.6,0,0,0,238.6,7960.2
"9001",2004,7534.6,0,0,0,228.5,7763.1
"9001",2005,8002,0,0,0,233.6,8235.6
"9001",2006,8738.4,0,0,0,230.9,8969.3
"9001",2007,8841.4,0,0,0,248.6,9090
"9001",2008,9056.5,0,0,0,242.3,9298.8
"9001",2009,8449.1,0,0,0,238.2,8687.3
"9001",2010,7474.9,0,0,32.2,205.8,7712.9
"9001",2011,7688.3,0,0,79.1,200.3,7967.7
"9001",2012,7962.1,0,0,107.3,208.3,8277.7
"9001-B",2000,7730.4,0,0,0,219.6,7950
"9001-B",2001,8340.4,0,0,0,228.8,8569.2
"9002",2002,73524.5,0,0,0,735.8,74260.3
"9002",2003,69100.6,0,0,0,748.2,69848.8
"9002",2004,61298,0,0,0,746.3,62044.3
"9002",2005,67406.8,0,0,0,756.6,68163.4
"9002",2006,70384.4,0,0,0,783.9,71168.3
"9002",2007,71749.5,0,0,0,807.9,72557.4
"9002",2008,69759.9,0,0,0,882,70641.9
"9002",2009,77329.7,0,0,0,914.5,78244.2
"9002",2010,73158.6,0,0,92.2,790.4,74041.2
"9002",2011,73765.2,0,0,115.2,825.7,74706.1
"9002",2012,76296.6,0,0,134,845.9,77276.5
"9002-B",2000,66602.8,0,0,0,684.1,67286.9
"9002-B",2001,70384,0,0,0,730.8,71114.8
"9003",2002,0,0,97146.1,0,0,97146.1
"9003",2003,0,0,93591.4,0,0,93591.4
"9003",2004,0,0,97545.6,0,0,97545.6
"9003",2005,0,0,99296,0,0,99296
"9003",2006,0,0,103654.1,0,0,103654.1
"9003",2007,0,0,109019.7,0,199.8,109219.5
"9003",2008,0,0,115227.7,0,0,115227.7
"9003",2009,0,0,114654.6,0,0,114654.6
"9003",2010,0,0,108298,0,0,108298
"9003",2011,0,0,111099,0,0,111099
"9003",2012,0,0,118674.8,0,0,118674.8
"9003-B",2000,0,0,90974.5,0,0,90974.5
"9003-B",2001,0,0,103919.4,0,0,103919.4
"9004",2002,7157.4,0,0,0,56.3,7213.7
"9004",2003,6962.3,0,0,0,56.9,7019.2
"9004",2004,6915.5,0,0,0,59.7,6975.2
"9004",2005,6825.7,0,0,0,60.9,6886.6
"9004",2006,6492.7,0,0,0,63.8,6556.5
"9004",2007,6336.8,0,0,0,64.1,6400.9
"9004",2008,6968.6,0,0,0,60.8,7029.4
"9004",2009,7514.5,0,0,0,63.8,7578.3
"9004",2010,7294.5,0,0,0,64.9,7359.4
"9004",2011,6902.6,0,0,0,57.4,6960
"9004",2012,7158.5,0,0,0,52.9,7211.4
"9004-B",2000,6238.3,0,0,0,74.3,6312.6
"9004-B",2001,7130.7,0,0,0,50.8,7181.5
"9006",2002,6270.5,0,0,0,108.1,6378.6
"9006",2003,6136.4,0,0,0,106,6242.4
"9006",2004,5769,0,0,0,98,5867
"9006",2005,5523.1,0,0,0,87.1,5610.2
"9006",2006,4765.5,0,0,0,85,4850.5
"9006",2007,5482.9,0,0,0,85.4,5568.3
"9006",2008,5793.1,0,0,0,87.7,5880.8
"9006",2009,6026.9,0,0,0,93.3,6120.2
"9006",2010,5745.9,0,0,11.9,82.2,5840
"9006",2011,5776.4,0,0,0,95.3,5871.7
"9006",2012,5371.1,0,0,0,92.3,5463.4
"9006-B",2000,6333.4,0,0,0,103.1,6436.5
"9006-B",2001,6155,0,0,0,101.5,6256.5
"9007",2002,3440.4,0,0,0,107.9,3548.3
"9007",2003,3106.1,0,0,0,106.4,3212.5
"9007",2004,3208.5,0,0,0,105.5,3314
"9007",2005,3610.1,0,0,0,106.4,3716.5
"9007",2006,3629.2,0,0,0,95.7,3724.9
"9007",2007,3649.6,0,0,0,103.6,3753.2
"9007",2008,3699.8,0,0,0,108.3,3808.1
"9007",2009,3478,0,0,0,111.9,3589.9
"9007",2010,3145.4,0,0,0,114.6,3260
"9007",2011,3413.4,0,0,0,117.7,3531.1
"9007",2012,3434.4,0,0,0,117.2,3551.6
"9007-B",2000,3297.4,0,0,0,101.3,3398.7
"9007-B",2001,3713.8,0,0,0,101.7,3815.5
"9008",2002,22533,0,0,0,25.8,22558.8
"9008",2003,20043.4,0,0,0,26.7,20070.1
"9008",2004,20629.9,0,0,0,27.2,20657.1
"9008",2005,20543.3,0,0,0,27.2,20570.5
"9008",2006,21962.8,0,0,0,21.5,21984.3
"9008",2007,21827.8,0,0,0,22.6,21850.4
"9008",2008,20985.7,0,0,0,22.8,21008.5
"9008",2009,21982.4,0,0,0,24.3,22006.7
"9008",2010,22350.3,0,0,0,25.2,22375.5
"9008",2011,22260.4,0,0,0,24.7,22285.1
"9008",2012,21288.1,0,0,0,25.9,21314
"9008-B",2000,22181.4,0,0,0,23.6,22205
"9008-B",2001,22941.4,0,0,0,22.6,22964
"9009",2002,17102.8,0,0,0,284,17386.8
"9009",2003,16547.9,0,0,0,310.8,16858.7
"9009",2004,15145.7,0,0,0,305,15450.7
"9009",2005,14548.5,0,0,0,320.1,14868.6
"9009",2006,14691.1,0,0,0,325.6,15016.7
"9009",2007,14892.7,0,0,0,317.4,15210.1
"9009",2008,15206.6,0,0,0,324,15530.6
"9009",2009,15549.1,0,0,0,332.1,15881.2
"9009",2010,14421.5,0,0,28.3,292.7,14742.5
"9009",2011,13691.5,0,0,29.4,286.5,14007.4
"9009",2012,13118.3,0,0,42.5,262,13422.8
"9009-B",2000,17729.1,0,0,0,196.2,17925.3
"9009-B",2001,17923.9,0,0,0,211.8,18135.7
"9010",2002,4709.9,0,0,0,76.3,4786.2
"9010",2003,4334.7,0,0,0,95.5,4430.2
"9010",2004,4769.3,0,0,0,106.2,4875.5
"9010",2005,4612.6,0,0,0,116,4728.6
"9010",2006,4574.1,0,0,0,88.4,4662.5
"9010",2007,4647.2,0,0,0,75.8,4723
"9010",2008,4801.2,0,0,0,73.1,4874.3
"9010",2009,4280.5,0,0,0,76.9,4357.4
"9010",2010,3567,0,0,75.6,0,3642.6
"9010",2011,3579.5,0,0,84.3,0,3663.8
"9010",2012,4064,0,0,74.1,0,4138.1
"9010-B",2000,4568.7,0,0,0,90.6,4659.3
"9010-B",2001,4823.3,0,0,0,82.9,4906.2
"9012",2002,4242.7,0,0,11.5,194.2,4448.4
"9012",2003,4452.8,0,0,0.5,152.1,4605.4
"9012",2004,4802.4,0,0,0,110.5,4912.9
"9012",2005,3922.3,0,0,0,104,4026.3
"9012",2006,3910.9,0,0,0,103.6,4014.5
"9012",2007,3875,0,0,0,97.5,3972.5
"9012",2008,4671.3,0,0,0,98.7,4770
"9012",2009,4728.2,0,0,0,79,4807.2
"9012",2010,4303.2,0,0,11,35,4349.2
"9012",2011,4055.8,0,0,29.6,0.1,4085.5
"9012",2012,4195.2,0,0,31.8,0,4227
"9012-B",2000,3762.6,0,0,11.2,135.6,3909.4
"9012-B",2001,3992.1,0,0,15.6,141.2,4148.9
"9013",2002,45621.6,7789.6,0,0,1019,54430.2
"9013",2003,39774.6,6052.5,0,0,1036.8,46863.9
"9013",2004,33372.1,5473,0,0,930.5,39775.6
"9013",2005,30783.7,6780.4,0,0,912.7,38476.8
"9013",2006,31674,8279.8,0,0,981.1,40934.9
"9013",2007,32129.8,10278.5,0,0,1025.9,43434.2
"9013",2008,33388.2,10451.1,0,0,1055.4,44894.7
"9013",2009,34778.4,10754.2,0,0,1067.1,46599.7
"9013",2010,32210.8,9749.9,0,0,930.2,42890.9
"9013",2011,31652.4,10014.5,0,0,824.8,42491.7
"9013",2012,32338.4,10372.9,0,0,775.6,43486.9
"9013-B",2000,47654.7,7913.7,0,0,0,55568.4
"9013-B",2001,48063.3,9237.1,0,0,0,57300.4
"9014",2002,69085.1,0,0,0,0,69085.1
"9014",2003,62293,0,0,0,0,62293
"9014",2004,64663.4,0,0,0,0,64663.4
"9014",2005,64600.8,0,0,0,0,64600.8
"9014",2006,66962.7,0,0,0,0,66962.7
"9014",2007,66970.3,0,0,0,444.5,67414.8
"9014",2008,65194.3,0,0,0,662.1,65856.4
"9014",2009,60468.4,0,0,0,686.4,61154.8
"9014",2010,61390.7,0,0,0,711,62101.7
"9014",2011,57333.2,0,0,0,752.7,58085.9
"9014",2012,53642.9,0,0,0,753.9,54396.8
"9014-B",2000,67632.6,0,0,0,0,67632.6
"9014-B",2001,70808.7,0,0,0,0,70808.7
"9015",2002,177388.2,47898.2,0,0,7729.1,233015.5
"9015",2003,165279.5,42896.3,0,0,7418.8,215594.6
"9015",2004,162687.5,45187,0,0,7869.2,215743.7
"9015",2005,163149.4,46803.2,0,0,6965.6,216918.2
"9015",2006,159694.8,43678.8,0,0,7474.8,210848.4
"9015",2007,157600.2,41736.8,0,0,7121.6,206458.6
"9015",2008,162307.6,50312.7,0,0,8593.2,221213.5
"9015",2009,167332.8,50744.9,0,0,9052.6,227130.3
"9015",2010,158576.9,49396.9,0,524.9,8522.3,217021
"9015",2011,155684.3,51021.6,0,383.5,7563.6,214653
"9015",2012,163169.8,43607.7,8078.2,312.1,7768.8,222936.6
"9015-B",2000,174855.5,41610.1,0,0,9716.6,226182.2
"9015-B",2001,176900.5,49698.9,0,0,8478,235077.4
"9016",2002,9061.3,0,0,0,1738.1,10799.4
"9016",2003,8578.4,0,0,0,1682.4,10260.8
"9016",2004,8033.8,0,0,0,1754.7,9788.5
"9016",2005,7619.9,0,0,0,1846,9465.9
"9016",2006,7496.3,0,0,0,1969.2,9465.5
"9016",2007,7271.3,0,0,0,2130.3,9401.6
"9016",2008,7421.4,0,0,0,2087.7,9509.1
"9016",2009,7209.6,0,0,0,2062.8,9272.4
"9016",2010,6563.3,0,0,0,2040.4,8603.7
"9016",2011,6607.1,0,0,0,2151.9,8759
"9016",2012,6703.4,0,0,0,2321.1,9024.5
"9016-B",2000,9667,0,0,0,1930.4,11597.4
"9016-B",2001,9653.7,0,0,0,1963.8,11617.5
"9017",2002,2464.3,0,0,0,35.6,2499.9
"9017",2003,2588.2,0,0,0,38.7,2626.9
"9017",2004,2654.5,0,0,0,44.4,2698.9
"9017",2005,2606,0,0,0,49.6,2655.6
"9017",2006,2567.4,0,0,0,50.2,2617.6
"9017",2007,2688.6,0,0,0,49.2,2737.8
"9017",2008,2832.2,0,0,0,48,2880.2
"9017",2009,2858.1,0,0,0,52.9,2911
"9017",2010,2891.4,0,0,0,43.8,2935.2
"9017",2011,3058,0,0,0,46,3104
"9017",2012,3037.9,0,0,0,49.5,3087.4
"9017-B",2000,2150.9,0,0,0,23.9,2174.8
"9017-B",2001,2338.3,0,0,0,23.7,2362
"9019",2002,18068.9,8541.1,0,0,255.8,26865.8
"9019",2003,19756.5,8859,0,0,254.4,28869.9
"9019",2004,19446.8,11022,0,0,281.1,30749.9
"9019",2005,18929.4,12008.6,0,0,289.5,31227.5
"9019",2006,16777.6,14452.1,0,0,291.6,31521.3
"9019",2007,17461.5,14489.7,0,0,310.5,32261.7
"9019",2008,17465.8,15484.7,0,0,330.6,33281.1
"9019",2009,17735.4,17315,0,0,304.3,35354.7
"9019",2010,17579.3,15317.9,0,0,294.3,33191.5
"9019",2011,13617.5,12543.9,0,0,0,26161.4
"9019",2012,13145.9,13192.6,0,0,0,26338.5
"9019-B",2000,19493.4,8626.9,0,0,326,28446.3
"9019-B",2001,19115.3,8618.4,0,0,237.5,27971.2
"9020",2002,6903.5,0,0,0,0,6903.5
"9020",2003,7005.5,0,0,0,19,7024.5
"9020",2004,7004.1,0,0,0,21.4,7025.5
"9020",2005,7189.2,0,0,0,24.8,7214
"9020",2006,7348.5,0,0,0,38.7,7387.2
"9020",2007,7710.1,0,0,0,43,7753.1
"9020",2008,8233,0,0,0,51,8284
"9020",2009,8400,0,0,0,48.6,8448.6
"9020",2010,7963.1,0,0,0,45.4,8008.5
"9020",2011,7712.7,0,0,0,47.8,7760.5
"9020",2012,7948.4,0,0,0,51.6,8000
"9020-A",2000,7070.7,0,0,0,0,7070.7
"9020-A",2001,7178.2,0,0,0,0,7178.2
"9022",2002,1631.7,0,0,0,20.4,1652.1
"9022",2003,1886.7,0,0,0,26.1,1912.8
"9022",2004,2021.8,0,0,0,27.5,2049.3
"9022",2005,2511.6,0,0,0,27.8,2539.4
"9022",2006,2741.2,0,0,0,94.9,2836.1
"9022",2007,2745.3,0,0,0,72,2817.3
"9022",2008,2730.4,0,0,0,75.9,2806.3
"9022",2009,2941.5,0,0,0,26.9,2968.4
"9022",2010,2232.3,0,0,4.1,22.8,2259.2
"9022",2011,2291.1,0,0,4.2,18.1,2313.4
"9022",2012,2126.9,0,0,4.5,16,2147.4
"9022-A",2000,1440.4,0,0,0,24,1464.4
"9022-A",2001,1668.6,0,0,0,21.4,1690
"9023",2002,25478,0,0,0,91.5,25569.5
"9023",2003,26282.2,0,0,0,87,26369.2
"9023",2004,26775.5,0,0,0,82.4,26857.9
"9023",2005,26964.7,0,0,0,75.9,27040.6
"9023",2006,27143.5,0,0,0,65.8,27209.3
"9023",2007,26577.1,0,0,0,59.1,26636.2
"9023",2008,28228.4,0,0,0,56.9,28285.3
"9023",2009,29746.4,0,0,0,52.7,29799.1
"9023",2010,28556.5,0,0,0,49,28605.5
"9023",2011,27865.5,0,0,0,47.1,27912.6
"9023",2012,28183.4,0,0,47.3,0,28230.7
"9023-B",2000,26255.5,0,0,0,121.9,26377.4
"9023-B",2001,25838.4,0,0,0,111.9,25950.3
"9024",2002,0,0,0,0,78,78
"9024",2003,0,0,0,0,72.9,72.9
"9024",2004,0,0,0,0,59.9,59.9
"9024",2005,0,0,0,0,58.2,58.2
"9024",2009,0,0,0,0,45.6,45.6
"9024",2010,0,0,0,0,46.3,46.3
"9024",2011,0,0,0,0,52.6,52.6
"9024",2012,0,0,0,0,51.7,51.7
"9024-A",2000,0,0,0,0,81.7,81.7
"9024-A",2001,0,0,0,0,78.9,78.9
"9026",2002,40540.8,0,0,0,0,40540.8
"9026",2003,32801.6,0,0,0,0,32801.6
"9026",2004,25545.4,0,0,0,0,25545.4
"9026",2005,24425.1,0,0,0,0,24425.1
"9026",2006,24889.7,0,0,0,0,24889.7
"9026",2007,46597.1,35114.4,0,0,621.7,82333.2
"9026",2008,48964.8,37620.9,0,0,589.8,87175.5
"9026",2009,50904.6,36928.3,0,0,503.2,88336.1
"9026",2010,48479.4,30469,0,0,429.4,79377.8
"9026",2011,49455.2,31612.9,0,0,461.4,81529.5
"9026",2012,52106.4,32654.6,0,0,474.9,85235.9
"9026-B",2000,42780.5,0,0,0,157.5,42938
"9026-B",2001,41832.1,0,0,0,0,41832.1
"9027",2002,11905.2,0,0,0,103,12008.2
"9027",2003,11213,0,0,0,117.8,11330.8
"9027",2004,10854.9,0,0,0,169.5,11024.4
"9027",2005,11241.8,0,0,0,192.6,11434.4
"9027",2006,11808.7,0,0,0,133.7,11942.4
"9027",2007,12080.3,0,0,0,146.7,12227
"9027",2008,16925.8,0,0,0,222.4,17148.2
"9027",2009,14062,0,0,0,234.4,14296.4
"9027",2010,17589.4,0,0,0,238.7,17828.1
"9027",2011,15778.1,0,0,0,228,16006.1
"9027",2012,14304.2,0,0,0,209.5,14513.7
"9027-B",2000,12419.4,0,0,0,95.6,12515
"9027-B",2001,13178.5,0,0,0,100.8,13279.3
"9028",2002,2839.8,0,0,0,752.4,3592.2
"9028",2003,2614.7,0,0,0,694.1,3308.8
"9028",2004,2253.2,0,0,0,669.6,2922.8
"9028",2005,2222.2,0,0,0,705.3,2927.5
"9028",2006,2491.3,0,0,0,789.6,3280.9
"9028",2007,2056,0,0,0,813.2,2869.2
"9028",2008,1680.3,0,0,0,768.3,2448.6
"9028",2009,1658.6,0,0,0,587.1,2245.7
"9028",2010,1494.9,0,0,0,603.2,2098.1
"9028",2011,1493,0,0,0,594.4,2087.4
"9028",2012,0,0,0,0,668.8,668.8
"9028-B",2000,3065,0,0,0,763.2,3828.2
"9028-B",2001,2822.5,0,0,0,803.5,3626
"9029",2002,16643,0,0,0,506.5,17149.5
"9029",2003,16264.7,0,0,0,522.1,16786.8
"9029",2004,15723.3,0,0,0,502.6,16225.9
"9029",2005,15038.2,0,0,0,545,15583.2
"9029",2006,14975.1,0,0,0,522,15497.1
"9029",2007,14998.8,0,0,0,481.2,15480
"9029",2008,14378,0,0,0,448.5,14826.5
"9029",2009,15010.3,0,0,0,442.4,15452.7
"9029",2010,14306.6,0,0,0,444.7,14751.3
"9029",2011,14585.7,0,0,0,454.3,15040
"9029",2012,15673.8,0,0,0,478.3,16152.1
"9029-B",2000,14545.1,0,0,0,534.3,15079.4
"9029-B",2001,15468.1,0,0,0,481.5,15949.6
"9030",2002,10456.5,0,1281.1,0,160.8,11898.4
"9030",2003,10177.9,0,1348.5,0,192.3,11718.7
"9030",2004,10330.8,0,1428.8,0,224.3,11983.9
"9030",2005,10104.8,0,1432.5,0,202.1,11739.4
"9030",2006,10161.2,0,1554.5,0,194.1,11909.8
"9030",2007,10160.5,0,1560.7,0,194,11915.2
"9030",2008,9744.6,718,1686,0,189,12337.6
"9030",2009,8747.5,2195.4,1501.6,0,123.7,12568.2
"9030",2010,7825.2,2117.9,1271.6,0,119.2,11333.9
"9030",2011,7722.6,0,3609.9,0,117.7,11450.2
"9030",2012,7905.6,0,4041.8,130.4,3.5,12081.3
"9030-B",2000,11197.2,0,1187.8,0,184.4,12569.4
"9030-B",2001,10905.9,0,1206.8,0,162.6,12275.3
"9031",2002,6878.5,0,0,0,224.3,7102.8
"9031",2003,6925.5,0,0,0,221.1,7146.6
"9031",2004,7362.2,0,0,0,226.7,7588.9
"9031",2005,7139.8,0,0,0,217.8,7357.6
"9031",2006,6631.3,0,0,0,217.9,6849.2
"9031",2007,6817.4,0,0,0,249,7066.4
"9031",2008,7101.6,0,0,0,302.1,7403.7
"9031",2009,7965.8,0,0,0,361,8326.8
"9031",2010,7595.7,0,0,7.2,331.2,7934.1
"9031",2011,7762.1,0,0,7.5,322.6,8092.2
"9031",2012,8420.4,0,0,7.6,372.3,8800.3
"9031-B",2000,6945.9,0,0,0,208.3,7154.2
"9031-B",2001,6602,0,0,0,225.6,6827.6
"9032",2002,36534.2,0,0,0,465,36999.2
"9032",2003,40635.5,0,0,0,468.2,41103.7
"9032",2004,40813.7,0,0,0,523.5,41337.2
"9032",2005,45219.8,0,0,0,513.7,45733.5
"9032",2006,48778.6,0,0,0,524.3,49302.9
"9032",2007,50025.3,0,0,0,565.3,50590.6
"9032",2008,52588.1,0,0,0,557.6,53145.7
"9032",2009,50570.7,0,0,0,533,51103.7
"9032",2010,37181.5,0,0,0,519.2,37700.7
"9032",2011,36694.7,0,0,0,432.2,37126.9
"9032",2012,37491.6,0,0,26.5,460,37978.1
"9032-B",2000,31838,0,0,0,398.1,32236.1
"9032-B",2001,31157.4,0,0,0,442.1,31599.5
"9033",2002,15245.4,0,0,0,283.8,15529.2
"9033",2003,16582.7,0,0,0,289.7,16872.4
"9033",2004,16511,0,0,0,342.3,16853.3
"9033",2005,16236.2,0,0,0,384.3,16620.5
"9033",2006,17386.4,0,0,0,428.2,17814.6
"9033",2007,17765.7,0,0,0,439.8,18205.5
"9033",2008,18407.3,0,0,0,450.5,18857.8
"9033",2009,21575.4,0,0,0,468.9,22044.3
"9033",2010,20383.6,0,0,0,463.9,20847.5
"9033",2011,19702.5,0,0,0,484.4,20186.9
"9033",2012,19944,0,0,0,520.3,20464.3
"9033-A",2000,17991.9,0,0,0,312.1,18304
"9033-A",2001,15570.1,0,0,0,294.7,15864.8
"9034",2002,87.6,0,0,0,76.6,164.2
"9034",2003,106.4,0,0,0,81.8,188.2
"9034",2004,130.5,0,0,0,86.1,216.6
"9034",2005,175.6,0,0,0,87.8,263.4
"9034",2006,197.7,0,0,0,89.1,286.8
"9034",2007,199.1,0,0,0,84.1,283.2
"9034",2008,103.9,0,0,0,93.5,197.4
"9034",2009,113.4,0,0,0,96.2,209.6
"9034",2010,117,0,0,4.1,89.8,210.9
"9034",2011,110.9,0,0,5.6,92.1,208.6
"9034",2012,120.6,0,0,6.1,90.6,217.3
"9034-B",2000,50.5,0,0,0,69.1,119.6
"9034-B",2001,72.4,0,0,0,66.5,138.9
"9035",2002,3579.7,0,0,0,79.1,3658.8
"9035",2003,3435.3,0,0,0,97,3532.3
"9035",2004,3372.2,0,0,0,108,3480.2
"9035",2005,3145.9,0,0,0,88.6,3234.5
"9035",2006,3369.7,0,0,0,78,3447.7
"9035",2007,3439,0,0,0,76.1,3515.1
"9035",2008,3495.9,0,0,0,79.7,3575.6
"9035",2009,3568,0,0,0,82.7,3650.7
"9035",2010,3442,0,0,0,78,3520
"9035",2011,3353.5,0,0,0,76.7,3430.2
"9035",2012,3476.4,0,0,0,68.6,3545
"9035-B",2000,3687.8,0,0,0,46.9,3734.7
"9035-B",2001,3669.5,0,0,0,66,3735.5
"9036",2002,64024.8,0,0,0,778.3,64803.1
"9036",2003,65125.6,0,0,0,909.2,66034.8
"9036",2004,67551.9,0,0,0,1084.9,68636.8
"9036",2005,67304.2,0,0,0,1197.6,68501.8
"9036",2006,67868.2,0,0,0,1189.5,69057.7
"9036",2007,69035.2,0,0,0,1231.3,70266.5
"9036",2008,65203.6,0,0,411,1416.7,67031.3
"9036",2009,64353.6,0,0,792.5,1464.7,66610.8
"9036",2010,53376.6,0,0,900.5,1431.1,55708.2
"9036",2011,51305.5,0,0,1003.2,1492.7,53801.4
"9036",2012,52530.9,0,0,1152.2,1528.1,55211.2
"9036-B",2000,55526.7,0,0,0,98.4,55625.1
"9036-B",2001,57328.3,0,0,0,0,57328.3
"9039",2002,5247.4,0,0,0,0,5247.4
"9039",2003,5288.5,0,0,0,0,5288.5
"9039",2004,5398.6,0,0,0,0,5398.6
"9039",2005,5402.3,0,0,0,0,5402.3
"9039",2006,5721.3,0,0,0,0,5721.3
"9039",2007,5893,0,0,0,0,5893
"9039",2008,6055.2,0,0,0,0,6055.2
"9039",2009,6176.2,0,0,0,17.1,6193.3
"9039",2010,5014.8,0,0,0,17.7,5032.5
"9039",2011,4922.5,0,0,3.6,11.7,4937.8
"9039",2012,5331.1,0,0,6.6,10.5,5348.2
"9039-A",2000,5149.2,0,0,0,0,5149.2
"9039-A",2001,5104.4,0,0,0,0,5104.4
"9041",2002,8708.4,0,0,0,21.9,8730.3
"9041",2003,10267.9,0,0,0,20.3,10288.2
"9041",2004,11078.7,0,0,0,19.7,11098.4
"9041",2005,9566.6,0,0,0,16.1,9582.7
"9041",2006,10203.1,0,0,0,14.7,10217.8
"9041",2007,9636,0,0,0,14.5,9650.5
"9041",2008,9817.7,0,0,0,33.8,9851.5
"9041",2009,9115.4,0,0,0,59.1,9174.5
"9041",2010,8216.7,0,0,70.4,0,8287.1
"9041",2011,8151.5,0,0,78.3,0,8229.8
"9041",2012,8494.4,0,0,79.1,0,8573.5
"9041-B",2000,7436.9,0,0,0,23.9,7460.8
"9041-B",2001,7791.8,0,0,0,24.1,7815.9
"9042",2002,5123.7,0,0,0,31.9,5155.6
"9042",2003,4826.6,0,0,0,31.3,4857.9
"9042",2004,4907.3,0,0,0,31.1,4938.4
"9042",2005,4656.2,0,0,0,32.6,4688.8
"9042",2006,4738.6,0,0,0,33.3,4771.9
"9042",2007,4721.5,0,0,0,35.3,4756.8
"9042",2008,4447.8,0,0,0,32.2,4480
"9042",2009,4246.3,0,0,0,29.4,4275.7
"9042",2010,3595.8,0,0,0,28.5,3624.3
"9042",2011,3487.5,0,0,0,28.1,3515.6
"9042",2012,3787.6,0,0,0,26.5,3814.1
"9042-B",2000,6136.9,0,0,0,36.9,6173.8
"9042-B",2001,6080,0,0,0,34.2,6114.2
"9043",2002,819.3,0,0,0,7,826.3
"9043",2003,805.3,0,0,0,6.7,812
"9043",2004,744.7,0,0,0,7.5,752.2
"9043",2005,674.7,0,0,0,8.4,683.1
"9043",2006,671.6,0,0,0,8.3,679.9
"9043",2007,652,0,0,0,7.8,659.8
"9043",2008,651.2,0,0,0,7.8,659
"9043",2009,673.7,0,0,0,8.2,681.9
"9043",2010,654.2,0,0,0,8.8,663
"9043",2011,676,0,0,0,9.2,685.2
"9043",2012,662.9,0,0,0,9.1,672
