State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
ID,City of Pocatello - Pocatello Regional Transit(PRT),0022,B,DR,DO,18,21,,0.0 ,,650.9,,522.8,,37.5,,31.2,,118.8,,864.2,,
ID,City of Pocatello - Pocatello Regional Transit(PRT),0022,B,MB,DO,11,13,,270.3,,276.3,,269.8,,22.4,,22.1,,418.0,,"1,926.8",,
,,,,Total,,29,34,,270.3,,927.3,,792.6,,59.8,,53.2,,536.7,,"2,791.0",,
ID,Coeur d'Alene Tribe dba Citylink Transit(Citylink),0053,E,MB,DO,9,9,,0.0 ,,0.0 ,,0.0 ,,0.0 ,,0.0 ,,445.5,,0.0 ,,
ID,Targhee Regional Public Transit Authority(TRPTA),0042,A,DR,DO,5,6,,0.0 ,,533.8,,419.1,,36.2,,30.4,,81.9,,418.7,Q,
ID,Targhee Regional Public Transit Authority(TRPTA),0042,A,MB,DO,4,5,,151.0,,136.8,,126.2,,12.0,,11.3,,48.1,,516.4,Q,
,,,,Total,,9,11,,151.0,,670.6,,545.3,,48.2,,41.7,,129.9,,935.0,,
ID,Valley Regional Transit(VRT),0011,B,DR,PT,2,2,,0.0 ,,23.5,,17.6,,2.1,,2.0,,2.0,,12.4,,
ID,Valley Regional Transit(VRT),0011,B,DR,DO,8,9,,0.0 ,,280.7,,235.4,,22.9,,20.5,,37.1,,224.7,,
ID,Valley Regional Transit(VRT),0011,B,MB,DO,24,31,,838.8,,935.4,,838.8,,70.8,,66.9,,"1,201.0",,"4,329.3",,
ID,Valley Regional Transit(VRT),0011,B,MB,PT,11,17,,547.3,,617.2,,552.0,,25.5,,23.7,,204.6,,"2,720.2",,
,,,,Total,,45,59,,"1,386.1",,"1,856.8",,"1,643.8",,121.4,,113.1,,"1,444.7",,"7,286.5",,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,A,DR,DO,6,6,,0.0 ,,201.9,,175.5,,15.7,,14.9,,34.1,,192.7,,
IL,Bloomington-Normal Public Transit System(B-NPTS),5047,A,MB,DO,22,31,,"1,330.0",,"1,329.7",,"1,302.8",,89.8,,87.4,,"1,609.1",,"4,424.8",,
,,,,Total,,28,37,,"1,330.0",,"1,531.5",,"1,478.3",,105.6,,102.3,,"1,643.2",,"4,617.5",,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,DR,PT,10,12,,0.0 ,,114.7,,102.1,,14.8,,14.1,,42.8,,148.7,,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,DR,DO,7,12,,0.0 ,,270.9,,242.3,,26.4,,24.7,,93.9,,144.5,,
IL,Champaign-Urbana Mass Transit District(C-U MTD),5060,B,MB,DO,86,93,,"2,871.9",,"2,838.2",,"2,735.9",,237.6,,232.7,,"9,975.2",,"30,896.7",,
,,,,Total,,103,117,,"2,871.9",,"3,223.9",,"3,080.3",,278.8,,271.5,,"10,111.9",,"31,190.0",,
IL,Chicago Transit Authority(CTA),5066,A,HR,DO,"1,002","1,190",,"68,776.9",,"69,075.8",,"68,592.2",,"4,013.3",,"3,732.6",,"202,569.0",,"1,201,135.7",,
IL,Chicago Transit Authority(CTA),5066,A,MB,DO,"1,737","2,077",,"67,193.4",,"69,471.3",,"67,442.2",,"7,153.3",,"7,008.3",,"318,672.8",,"739,267.9",,
,,,,Total,,"2,739","3,267",,"135,970.3",,"138,547.1",,"136,034.4",,"11,166.6",,"7,681.2",,"521,241.8",,"1,940,403.6",,
IL,City of Danville/Danville Mass Transit(DMT),5174,B,DR,PT,2,6,,0.0 ,,26.6,,26.6,,1.8,,1.8,,8.8,,27.6,,
IL,City of Danville/Danville Mass Transit(DMT),5174,B,MB,DO,10,13,,501.6,,503.3,,501.0,,26.5,,26.4,,522.1,,"2,606.4",,
,,,,Total,,12,19,,501.6,,529.9,,527.6,,28.3,,28.2,,530.9,,"2,634.0",,
IL,City of DeKalb(DSATS),5176,B,DR,PT,22,25,,0.0 ,,667.3,,625.8,,43.7,,42.0,,119.8,,985.0,,
IL,Decatur Public Transit System(DPTS),5061,B,DR,PT,5,5,,0.0 ,,45.3,,45.3,,2.3,,2.3,,12.7,,55.0,,
IL,Decatur Public Transit System(DPTS),5061,B,DR,DO,6,6,,0.0 ,,150.4,,132.9,,13.1,,11.7,,21.3,,97.3,,
IL,Decatur Public Transit System(DPTS),5061,B,MB,DO,18,24,,940.5,,948.0,,941.7,,67.6,,66.9,,"1,257.4",,"3,696.8",,
,,,,Total,,29,35,,940.5,,"1,143.7",,"1,119.9",,83.0,,80.9,,"1,291.3",,"3,849.1",,
IL,Greater Peoria Mass Transit District(CityLink),5056,B,DR,PT,24,29,,0.0 ,,676.5,,618.8,,60.1,Q,47.6,,111.8,,"1,030.8",,
IL,Greater Peoria Mass Transit District(CityLink),5056,B,MB,DO,47,56,,"1,791.6",,"1,945.1",,"1,801.6",,136.8,,125.4,,"2,673.8",,"13,770.3",,
,,,,Total,,71,85,,"1,791.6",,"2,621.7",,"2,420.3",,196.9,,173.0,,"2,785.6",,"14,801.1",,
IL,Madison County Transit District(MCT),5146,B,DR,PT,52,58,,0.0 ,,"1,369.9",,"1,147.8",,82.6,,73.7,,176.7,,"1,937.9",,
IL,Madison County Transit District(MCT),5146,B,MB,PT,67,78,,"3,254.1",,"4,060.8",,"3,251.6",,208.4,,183.5,,"2,265.5",,"17,329.3",,
IL,Madison County Transit District(MCT),5146,B,VP,PT,98,137,,0.0 ,,"1,959.8",,"1,959.8",,46.1,,46.1,,315.3,,"11,787.5",,
,,,,Total,,217,273,,"3,254.1",,"7,390.6",,"6,359.3",,337.0,,303.3,,"2,757.5",,"31,054.7",,
IL,Northeast Illinois Regional Commuter Railroad Corporation(Metra),5118,A,CR,DO,"1,056","1,142",,"41,609.1",,"45,078.5",,"42,930.3",,"1,446.3",,"1,394.3",,"71,767.2",,"1,657,430.3",,
IL,Pace - Suburban Bus Division(PACE),5113,B,DR,PT,321,365,,0.0 ,,"5,692.2",,"4,811.2",,375.3,,315.6,,"1,212.5",,"7,714.1",,
IL,Pace - Suburban Bus Division(PACE),5113,B,DR,DO,5,6,,0.0 ,,117.0,,97.5,,8.0,,6.7,,22.0,,131.3,,
IL,Pace - Suburban Bus Division(PACE),5113,B,MB,DO,495,580,,"18,261.5",,"21,805.4",,"18,235.2",,"1,446.7",,"1,304.4",,"26,611.9",,"183,819.4",,
IL,Pace - Suburban Bus Division(PACE),5113,B,MB,PT,134,148,,"2,450.5",,"3,364.5",,"2,449.9",,225.6,,175.5,,"2,685.1",,"18,618.4",,
IL,Pace - Suburban Bus Division(PACE),5113,B,VP,DO,643,675,,0.0 ,,"9,615.7",,"9,615.7",,318.5,,318.5,,"1,809.8",,"43,375.6",,
,,,,Total,,"1,598","1,774",,"20,712.1",,"40,594.7",,"35,209.5",,"2,374.0",,"2,120.6",,"32,341.2",,"253,658.8",,
IL,"Pace-Suburban Bus Division, ADA Paratransit Services(PACE)",5182,B,DR,PT,754,835,,0.0 ,,"30,447.9",,"26,036.4",,"2,172.2",,"1,811.7",,"2,785.6",,"21,685.9",,
IL,River Valley Metro Mass Transit District(RVMMTD),5159,B,DR,PT,2,3,,0.0 ,,80.1,,71.4,,7.0,,6.5,,15.9,,71.0,,
IL,River Valley Metro Mass Transit District(RVMMTD),5159,B,MB,PT,11,16,,826.0,,866.7,,832.9,,58.5,,55.6,,617.7,,"4,550.2",,
,,,,Total,,13,19,,826.0,,946.7,,904.3,,65.5,,62.1,,633.7,,"4,621.1",,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,DR,DO,5,7,,0.0 ,,22.9,,20.8,,1.6,,1.4,,4.8,,15.0,,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,DR,PT,4,5,,0.0 ,,105.3,,91.6,,7.8,,6.9,,13.1,,109.3,,
IL,Rock Island County Metropolitan Mass Transit District(MetroLink),5057,B,MB,DO,52,57,,"2,451.3",,"2,475.8",,"2,219.8",,176.4,,163.1,,"2,864.6",,"8,656.3",,
,,,,Total,,61,69,,"2,451.3",,"2,603.9",,"2,332.2",,185.8,,171.5,,"2,882.5",,"8,780.7",,
IL,Rockford Mass Transit District(RMTD),5058,B,DR,PT,3,4,,0.0 ,,71.7,,71.7,,5.4,,5.4,,21.6,,85.1,,
IL,Rockford Mass Transit District(RMTD),5058,B,DR,DO,17,33,,0.0 ,,646.2,,558.4,,42.5,,38.6,,98.0,,824.4,,
IL,Rockford Mass Transit District(RMTD),5058,B,MB,DO,27,39,,"1,271.4",,"1,282.4",,"1,282.4",,93.5,,93.5,,"1,748.0",,"8,165.6",,
,,,,Total,,47,76,,"1,271.4",,"2,000.4",,"1,912.6",,141.4,,137.5,,"1,867.6",,"9,075.1",,
IL,Springfield Mass Transit District(SMTD),5059,A,DR,DO,16,19,,0.0 ,,351.0,,311.5,,26.0,,24.3,,51.0,,257.9,,
IL,Springfield Mass Transit District(SMTD),5059,A,MB,DO,50,53,,"1,253.1",,"1,343.0",,"1,256.0",,107.4,,101.2,,"1,644.6",,"4,451.4",,
,,,,Total,,66,72,,"1,253.1",,"1,694.0",,"1,567.5",,133.4,,125.5,,"1,695.7",,"4,709.3",,
IN,Bloomington Public Transportation Corporation(BT),5110,B,DR,DO,7,8,,0.0 ,,18.4,,16.5,,1.8,,1.6,,3.3,,12.1,,
IN,Bloomington Public Transportation Corporation(BT),5110,B,DR,PT,7,9,,0.0 ,,186.9,,152.3,,16.3,,14.6,,25.6,,101.9,,
IN,Bloomington Public Transportation Corporation(BT),5110,B,MB,DO,30,43,,961.4,,"1,000.3",,963.3,,92.4,,89.9,,"3,027.9",,"6,744.3",,
,,,,Total,,44,60,,961.4,,"1,205.6",,"1,132.1",,110.5,,106.1,,"3,056.8",,"6,858.3",,
IN,City of Anderson Transportation System(CATS),5041,A,DR,DO,5,8,,0.0 ,,132.7,,126.5,,10.6,,10.2,,25.2,,95.8,,
IN,City of Anderson Transportation System(CATS),5041,A,MB,DO,6,7,,291.7,,289.4,,281.4,,21.5,,20.6,,154.0,,732.9,,
,,,,Total,,11,15,,291.7,,422.1,,407.8,,32.1,,30.8,,179.2,,828.7,,
IN,City of Kokomo(COK),5145,B,DR,PT,16,20,,0.0 ,,657.0,,516.8,,58.3,,52.0,,121.9,,623.2,,
IN,City of Kokomo(COK),5145,B,DR,DO,15,17,,0.0 ,,205.6,,163.1,,20.5,,18.4,,57.6,,214.4,,
,,,,Total,,31,37,,0.0 ,,862.7,,679.9,,78.7,,70.5,,179.4,,837.6,,
IN,City of Valparaiso,5183,B,MB,PT,7,9,,228.2,,334.2,,235.7,,15.6,,12.4,,82.5,,0.0 ,W,
IN,East Chicago Transit(ECT),5042,A,DR,DO,1,2,,0.0 ,,27.0,Q,12.9,Q,3.3,Q,0.9,Q,5.6,Q,12.9,Q,
IN,East Chicago Transit(ECT),5042,A,MB,DO,4,6,,205.8,,191.3,Q,181.5,Q,8.5,Q,7.9,Q,265.6,Q,181.2,Q,
,,,,Total,,5,8,,205.8,,218.3,,194.4,,11.8,,8.8,,271.3,,194.1,,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,A,DR,DO,11,13,,0.0 ,,305.4,,250.6,,27.4,,24.4,,45.7,,399.7,,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,A,MB,DO,31,35,,"1,471.4",,"1,494.5",,"1,409.9",,105.5,,100.9,,"1,791.8",,"5,953.1",,
,,,,Total,,42,48,,"1,471.4",,"1,799.9",,"1,660.6",,132.9,,125.2,,"1,837.5",,"6,352.9",,
IN,Gary Public Transportation Corporation(GPTC),5045,A,DR,DO,3,4,,0.0 ,,106.9,,64.2,,4.9,Q,3.1,,12.1,,64.8,Q,
IN,Gary Public Transportation Corporation(GPTC),5045,A,MB,DO,17,23,,"1,070.3",,"1,027.6",,992.1,,78.6,,76.1,,765.5,,915.2,,
,,,,Total,,20,27,,"1,070.3",,"1,134.5",,"1,056.3",,83.5,,79.2,,777.6,,980.0,,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,A,DR,DO,5,7,,0.0 ,,96.2,,83.4,,8.0,,7.2,,21.2,,108.6,,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,A,MB,DO,55,66,,"1,536.4",,"1,717.8",,"1,508.2",,150.1,,132.9,,"4,720.4",,"9,492.7",,
,,,,Total,,60,73,,"1,536.4",,"1,814.0",,"1,591.6",,158.1,,140.0,,"4,741.6",,"9,601.2",,
IN,Hammond Transit System(HTS),5102,B,DR,PT,11,22,,0.0 ,,29.7,,29.7,,1.8,,1.8,,8.5,,29.7,,
IN,Hammond Transit System(HTS),5102,B,MB,PT,11,14,,345.8,,370.2,,345.8,,25.5,,22.5,,188.9,,796.6,,
,,,,Total,,22,36,,345.8,,399.9,,375.5,,27.3,,24.3,,197.4,,826.2,,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,DR,PT,68,77,,0.0 ,,"3,360.7",,"2,688.5",,188.9,,161.6,,250.1,,"2,986.8",,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,MB,DO,127,155,,"6,302.7",,"7,166.2",,"6,294.2",,486.9,,451.4,,"8,021.6",,"32,355.7",,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,B,MB,PT,15,18,,708.2,,850.4,,708.2,,34.7,,28.6,,178.2,,"1,970.0",,
,,,,Total,,210,250,,"7,010.9",,"11,377.3",,"9,690.9",,710.6,,641.6,,"8,449.9",,"37,312.5",,
IN,Metropolitan Evansville Transit System(METS),5043,A,DR,DO,11,13,,0.0 ,,258.8,Q,207.4,Q,21.0,Q,14.0,Q,48.7,,214.2,Q,
IN,Metropolitan Evansville Transit System(METS),5043,A,MB,DO,23,28,,"1,097.8",,"1,165.9",Q,"1,141.5",Q,107.9,Q,94.8,Q,"1,831.5",Q,"2,747.2",Q,
,,,,Total,,34,41,,"1,097.8",,"1,424.7",,"1,348.9",,128.8,,108.8,,"1,880.2",,"2,961.4",,
IN,Michiana Area Council of Governments(MACOG),5149,B,DR,PT,17,17,,0.0 ,,295.5,,284.7,,21.5,,19.4,,124.2,,333.9,,
IN,Michiana Area Council of Governments(MACOG),5149,B,MB,PT,8,10,,445.2,,481.6,,445.2,,30.2,,28.1,,192.9,,"1,560.7",,
,,,,Total,,25,27,,445.2,,777.0,,730.0,,51.7,,47.4,,317.1,,"1,894.6",,
IN,Muncie Indiana Transit System(MITS),5054,A,DR,DO,9,14,,0.0 ,,283.3,,251.9,,25.6,,23.4,,68.0,,224.7,,
IN,Muncie Indiana Transit System(MITS),5054,A,MB,DO,26,34,,807.5,,897.1,,807.5,,67.1,,57.8,,"1,865.4",,"5,648.4",,
,,,,Total,,35,48,,807.5,,"1,180.4",,"1,059.5",,92.7,,81.2,,"1,933.4",,"5,873.0",,
IN,North Township of Lake County Dial-A-Ride,5103,A,DR,DO,4,5,,0.0 ,,60.6,,36.4,,5.2,,4.7,,10.6,,68.8,,
IN,Northern Indiana Commuter Transportation District(NICTD),5104,A,CR,DO,66,75,,"3,531.1",,"3,951.0",,"3,560.9",,110.3,,99.6,,"3,885.1",,"109,170.6",,
IN,Northwest Indiana Community Action Corporation(NWICA),5048,A,DR,DO,19,23,,0.0 ,,25.7,,22.2,,1.7,,1.5,,2.5,,46.8,,
IN,"Opportunity Enterprises, Inc.(OE)",5131,E,DR,DO,15,18,,0.0 ,,338.6,,311.5,,21.7,,20.7,,69.3,,935.1,,
IN,"Porter County Aging and Community Services, Inc.(PCACS)",5179,A,DR,DO,6,10,,0.0 ,,177.9,,155.9,,10.5,,9.2,,15.9,,134.7,,
IN,South Bend Public Transportation Corporation(Transpo),5052,A,DR,DO,11,12,,0.0 ,,255.6,,225.1,,19.0,,16.8,,44.9,,312.5,,
IN,South Bend Public Transportation Corporation(Transpo),5052,A,MB,DO,44,56,,"1,756.7",,"1,826.8",,"1,754.3",,131.3,,122.9,,"2,470.1",,"8,040.2",,
,,,,Total,,55,68,,"1,756.7",,"2,082.5",,"1,979.4",,150.3,,139.7,,"2,515.1",,"8,352.7",,
IN,"South Lake County Community Services, Inc.(SLCCS)",5167,E,DR,DO,7,8,,0.0 ,,174.1,,147.4,,11.9,,10.5,,16.5,,130.4,,
IN,Terre Haute Transit Utility(THTU),5053,A,DR,DO,2,3,,0.0 ,,63.1,,41.0,,9.5,,8.2,,16.2,,82.4,Q,
IN,Terre Haute Transit Utility(THTU),5053,A,MB,DO,8,10,,378.5,,380.8,Q,346.6,Q,39.0,Q,37.2,Q,299.9,,479.9,,
,,,,Total,,10,13,,378.5,,443.9,,387.6,,48.5,,45.4,,316.1,,562.3,,
KS,City of Lawrence - Lawrence Transit System,7033,B,DR,PT,11,17,,0.0 ,,273.2,,250.4,,24.0,,22.5,,50.2,,195.7,,
KS,City of Lawrence - Lawrence Transit System,7033,B,MB,PT,10,13,,587.3,,607.8,,580.2,,46.9,,45.1,,499.0,,"1,715.8",,
,,,,Total,,21,30,,587.3,,881.0,,830.6,,70.9,,67.7,,549.2,,"1,911.5",,
KS,"Johnson County Kansas, aka: Johnson County Transit(The JO)",7035,B,DR,PT,33,47,,0.0 ,,"1,051.6",,760.4,,51.9,,40.6,,108.8,,"1,126.2",,
KS,"Johnson County Kansas, aka: Johnson County Transit(The JO)",7035,B,MB,PT,48,67,,"1,149.4",,"1,756.9",,"1,150.4",,75.3,,54.7,,470.2,,"7,928.2",,
,,,,Total,,81,114,,"1,149.4",,"2,808.6",,"1,910.8",,127.2,,95.3,,579.0,,"9,054.3",,
KS,Parking & Transit Department(KU),7044,B,MB,PT,6,43,,91.0,,105.8,,93.9,,11.5,,10.6,,431.7,,762.4,,
KS,Topeka Metropolitan Transit Authority(Topeka Transit - TMTA),7014,B,DR,PT,20,22,,0.0 ,,192.8,,192.8,,8.4,,8.4,,43.2,,227.0,,
KS,Topeka Metropolitan Transit Authority(Topeka Transit - TMTA),7014,B,DR,DO,13,15,,0.0 ,,447.5,,402.8,,25.5,,23.0,,65.2,,477.1,,
KS,Topeka Metropolitan Transit Authority(Topeka Transit - TMTA),7014,B,MB,DO,30,36,,947.0,,979.3,,947.0,,69.2,,67.6,,"1,550.3",,"5,736.0",,
,,,,Total,,63,73,,947.0,,"1,619.7",,"1,542.6",,103.1,,99.0,,"1,658.8",,"6,440.1",,
KS,Wichita Transit(WT),7015,B,DR,PT,111,120,,0.0 ,,"1,502.8",Q,"1,382.5",Q,83.6,Q,77.4,Q,250.5,,"1,140.3",,
KS,Wichita Transit(WT),7015,B,DR,DO,17,23,,0.0 ,,783.2,Q,720.6,Q,39.0,Q,35.8,Q,83.6,,668.8,,
KS,Wichita Transit(WT),7015,B,MB,DO,38,53,,"1,274.2",,"1,677.9",Q,"1,594.0",Q,114.2,Q,103.8,Q,"2,170.3",,"9,981.8",,
,,,,Total,,166,196,,"1,274.2",,"3,963.9",,"3,697.1",,236.8,,217.0,,"2,504.5",,"11,790.9",,
KY,Lexington Transit Authority(LexTran),4017,B,DR,PT,33,40,,0.0 ,,"1,360.9",,"1,084.4",,82.2,,69.3,,147.0,,848.5,,
KY,Lexington Transit Authority(LexTran),4017,B,MB,DO,46,57,,"2,321.2",,"2,325.8",,"2,222.5",,187.9,,181.6,,"6,064.3",Q,"19,165.5",Q,
,,,,Total,,79,97,,"2,321.2",,"3,686.7",,"3,306.8",,270.1,,251.0,,"6,211.2",,"20,014.0",,
KY,Transit Authority of Northern Kentucky(TANK),4019,A,DR,DO,24,30,,0.0 ,,924.7,,870.2,,51.5,,49.2,,105.9,,984.7,,
KY,Transit Authority of Northern Kentucky(TANK),4019,A,MB,DO,82,102,,"2,805.5",,"3,734.9",,"2,962.1",,242.7,,212.3,,"3,700.9",,"20,357.4",,
,,,,Total,,106,132,,"2,805.5",,"4,659.6",,"3,832.3",,294.3,,261.5,,"3,806.8",,"21,342.0",,
KY,Transit Authority of River City(TARC),4018,B,DR,DO,4,4,,0.0 ,,90.8,,64.3,,5.1,,3.3,,15.8,,260.4,,
KY,Transit Authority of River City(TARC),4018,B,DR,PT,132,150,,0.0 ,,"4,580.6",,"4,039.6",,281.1,,252.3,,379.5,,"3,970.1",,
KY,Transit Authority of River City(TARC),4018,B,MB,PT,7,9,,184.9,,244.5,,184.9,Q,16.1,,12.0,,87.7,,255.5,,
KY,Transit Authority of River City(TARC),4018,B,MB,DO,198,259,,"7,491.5",,"8,402.4",,"7,490.5",,627.2,,595.6,,"15,433.0",,"59,446.0",,
,,,,Total,,341,422,,"7,676.4",,"13,318.3",,"11,779.3",,929.6,,863.2,,"15,916.1",,"63,932.0",,
LA,Capital Area Transit System(CATS),6022,B,DR,PT,15,21,,0.0 ,,674.6,,614.0,,48.1,,44.0,,70.5,,445.9,,
LA,Capital Area Transit System(CATS),6022,B,MB,DO,52,73,,"2,324.4",,"2,379.8",,"2,235.8",,165.4,,154.5,,"3,729.3",,"16,147.1",,
,,,,Total,,67,94,,"2,324.4",,"3,054.4",,"2,849.8",,213.5,,198.5,,"3,799.8",,"16,593.0",,
LA,City of Alexandria(Atrans),6025,A,DR,DO,3,4,,0.0 ,,125.7,Q,119.8,Q,7.8,Q,7.1,Q,15.3,,73.0,,
LA,City of Alexandria(Atrans),6025,A,MB,DO,9,14,,521.2,,540.1,,529.4,,34.0,,33.4,,820.5,,"3,184.9",,
,,,,Total,,12,18,,521.2,,665.8,,649.2,,41.8,,40.5,,835.8,,"3,257.9",,
LA,City of Monroe Transit System(MTS),6026,A,DR,DO,2,4,,0.0 ,,57.8,,46.3,,4.9,,4.5,,10.2,,38.9,,
LA,City of Monroe Transit System(MTS),6026,A,MB,DO,15,23,,782.2,,799.1,,794.0,,52.7,,50.6,,"1,193.4",,"3,813.6",,
,,,,Total,,17,27,,782.2,,856.9,,840.2,,57.6,,55.2,,"1,203.6",,"3,852.5",,
LA,Crescent City Connection Division - Louisiana Department of Transportation(CCCD),6020,C,FB,DO,3,5,,32.5,,29.5,,29.5,,14.7,,14.7,,"2,046.4",,"1,023.2",,
LA,Jefferson Parish Department of Transit Administration(Jet),6088,B,DR,PT,14,17,,0.0 ,,429.6,,353.5,,39.4,,34.1,,70.1,,517.0,,
LA,Jefferson Parish Department of Transit Administration(Jet),6088,B,MB,PT,28,47,,"1,408.5",,"1,513.4",,"1,407.6",,98.6,,93.5,,"1,982.0",,"10,827.3",,
,,,,Total,,42,64,,"1,408.5",,"1,943.0",,"1,761.1",,138.0,,127.7,,"2,052.1",,"11,344.3",,
LA,Lafayette Transit System(LTS),6038,B,DR,PT,5,6,,0.0 ,,215.6,Q,183.0,,17.5,Q,15.9,,28.3,,175.3,,
LA,Lafayette Transit System(LTS),6038,B,MB,DO,13,21,,630.4,,639.8,,574.9,,44.5,,42.4,,"1,430.6",,"7,163.6",,
LA,Lafayette Transit System(LTS),6038,B,MB,PT,4,5,,100.8,,107.4,Q,95.0,,7.1,Q,5.8,,29.5,,438.5,,
,,,,Total,,22,32,,731.2,,962.9,,852.8,,69.1,,64.1,,"1,488.4",,"7,777.4",,
LA,New Orleans Regional Transit Authority(NORTA),6032,A,DR,DO,28,74,,0.0 ,,913.0,,756.0,,76.0,,59.8,,138.0,,"1,013.2",,
LA,New Orleans Regional Transit Authority(NORTA),6032,A,LR,DO,23,62,,882.6,,845.9,,816.9,,110.6,,105.5,,"5,342.1",,"12,303.6",,
LA,New Orleans Regional Transit Authority(NORTA),6032,A,MB,DO,62,81,,"3,469.2",,"3,940.0",,"3,693.0",,310.1,,295.5,,"9,988.5",,"28,422.9",,
,,,,Total,,113,217,,"4,351.8",,"5,698.9",,"5,265.9",,496.8,,460.9,,"15,468.6",,"41,739.7",,
LA,Shreveport Area Transit System(SporTran),6024,B,DR,PT,9,14,,0.0 ,,456.0,,412.0,,31.0,,28.1,,39.1,,391.1,,
LA,Shreveport Area Transit System(SporTran),6024,B,MB,DO,37,47,,"2,275.8",,"2,404.2",,"2,275.2",,154.9,,151.8,,"3,068.9",,"14,786.1",,
,,,,Total,,46,61,,"2,275.8",,"2,860.2",,"2,687.2",,185.9,,179.9,,"3,108.0",,"15,177.1",,
MA, Brockton Area Transit Authority(BAT),1004,B,DR,PT,43,48,,0.0 ,,875.7,,800.7,,76.2,,71.2,,184.5,,"1,142.4",,
MA, Brockton Area Transit Authority(BAT),1004,B,MB,PT,47,49,,"1,345.7",,"1,442.1",,"1,340.9",,132.2,,124.6,,"2,847.0",,"18,221.1",,
,,,,Total,,90,97,,"1,345.7",,"2,317.8",,"2,141.6",,208.4,,195.8,,"3,031.6",,"19,363.4",,
MA,Berkshire Regional Transit Authority(BRTA),1007,B,DR,PT,28,29,,0.0 ,,422.7,Q,410.0,Q,51.1,Q,49.6,Q,95.0,Q,583.4,Q,
MA,Berkshire Regional Transit Authority(BRTA),1007,B,MB,PT,22,23,,823.6,,901.9,Q,822.9,Q,42.8,Q,39.8,Q,505.6,,"4,135.5",,
,,,,Total,,50,52,,823.6,,"1,324.6",,"1,232.9",,93.9,,89.4,,600.6,,"4,718.9",,
MA,Cape Ann Transportation Authority(CATA),1053,B,DR,PT,8,12,,0.0 ,,204.2,,195.8,,13.6,,10.5,,32.9,,160.6,,
MA,Cape Ann Transportation Authority(CATA),1053,B,MB,PT,14,18,,310.9,,340.8,,310.9,,21.8,,19.7,,238.6,,"1,121.6",,
,,,,Total,,22,30,,310.9,,545.1,,506.7,,35.3,,30.1,,271.5,,"1,282.2",,
MA,Cape Cod Regional Transit Authority(CCRTA),1105,B,DR,PT,56,59,,0.0 ,,"3,256.8",,"2,760.0",,166.1,,140.5,,390.7,,"3,946.5",,
MA,Cape Cod Regional Transit Authority(CCRTA),1105,B,MB,PT,33,36,,"1,116.1",,"1,095.1",,"1,000.1",,90.7,,83.5,,409.6,,"7,004.9",,
,,,,Total,,89,95,,"1,116.1",,"4,351.9",,"3,760.1",,256.8,,224.1,,800.4,,"10,951.4",,
MA,Greater Attleboro-Taunton Regional Transit Authority(GATRA),1064,B,DR,PT,53,55,,0.0 ,,"1,370.0",,"1,187.2",,102.8,,92.3,,217.2,,"1,455.3",,
MA,Greater Attleboro-Taunton Regional Transit Authority(GATRA),1064,B,MB,PT,37,51,,"1,634.2",,"1,727.6",,"1,632.6",,81.9,,76.7,,707.5,,"10,619.0",,
,,,,Total,,90,106,,"1,634.2",,"3,097.6",,"2,819.9",,184.7,,169.0,,924.6,,"12,074.3",,
MA,Lowell Regional Transit Authority(LRTA),1005,B,DR,DO,9,10,,0.0 ,,137.4,,120.2,,12.4,,11.3,,34.8,,172.3,,
MA,Lowell Regional Transit Authority(LRTA),1005,B,DR,PT,15,20,,0.0 ,,417.2,,388.0,,25.7,,24.0,,65.6,,320.2,,
MA,Lowell Regional Transit Authority(LRTA),1005,B,MB,DO,40,47,,"1,147.9",,"1,196.4",,"1,146.6",,79.7,,76.8,,"1,404.1",,"5,494.0",,
,,,,Total,,64,77,,"1,147.9",,"1,751.0",,"1,654.8",,117.8,,112.1,,"1,504.5",,"5,986.5",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,B,CR,PT,418,495,,"23,971.7",,"24,453.9",,"23,974.8",,812.4,,799.2,,"40,582.9",,"818,020.4",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,B,DR,PT,567,623,,0.0 ,,"18,224.7",,"15,249.9",,"1,494.9",,"1,266.3",,"1,983.5",,"23,887.5",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,B,FB,PT,15,16,,309.3,,312.5,,309.3,,22.5,,21.7,,"1,209.5",,"9,764.9",,
