State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
VA,Fredericksburg Regional Transit(FRED),3079,A,MB,DO,22,31.0,,987.0,,"1,001.8",,986.9,,67.0,,65.5,,427.4,,"2,611.4",,
VA,Greater Lynchburg Transit Company(GLTC),3008,A,DR,DO,5,10.0,,0.0,,114.8,,111.3,,8.2,,7.4,,15.8,,107.2,,
VA,Greater Lynchburg Transit Company(GLTC),3008,A,MB,DO,23,40.0,,"1,096.4",,"1,115.1",,"1,095.5",,86.3,,85.3,,"2,628.6",,"3,653.7",,
,,,,Total,,28,50.0,,"1,096.4",,"1,229.9",,"1,206.7",,94.4,,92.7,,"2,644.4",,"3,760.9",,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,DR,DO,7,8.0,,0.0,,109.2,,87.2,,4.9,,4.2,,6.8,,91.4,,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,DR,PT,55,60.0,,0.0,,"2,319.4",,"2,108.6",,145.5,,132.7,,228.9,,"2,325.8",,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,MB,PT,2,3.0,,111.4,,133.0,,111.4,,4.3,,2.8,,11.8,,570.0,,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,MB,DO,140,171.0,,"5,097.3",,"5,498.4",,"5,082.4",,473.6,,447.6,,"13,583.5",,"40,154.0",,
VA,Greater Richmond Transit Company(GRTC Transit System),3006,B,VP,PT,71,76.0,,0.0,,"2,226.6",,"2,226.6",,42.2,,42.2,,248.5,,"18,108.4",,
,,,,Total,,275,318.0,,"5,208.8",,"10,286.6",,"9,616.3",,670.4,,629.5,,"14,079.5",,"61,249.6",,
VA,Greater Roanoke Transit Company(Valley Metro),3007,B,DR,PT,16,49.0,,0.0,,580.7,,580.7,,50.3,,50.3,,47.6,,580.7,,
VA,Greater Roanoke Transit Company(Valley Metro),3007,B,MB,DO,32,43.0,,"1,500.3",,"1,606.7",,"1,507.5",,110.4,,104.9,,"2,426.4",,"11,064.2",,
,,,,Total,,48,92.0,,"1,500.3",,"2,187.4",,"2,088.2",,160.8,,155.2,,"2,473.9",,"11,644.9",,
VA,"JAUNT, Inc.",3045,A,DR,DO,57,64.0,,0.0,,"1,822.4",,"1,741.4",,93.0,,83.6,,270.9,,"2,998.4",,
VA,Loudoun County Commuter Bus Service - Office of Transportation Services(LC Transit),3081,B,MB,PT,30,35.0,,978.2,,"1,783.1",,978.1,,58.0,,32.8,,777.3,,"25,192.2",,
VA,"Martz Group, National Coach Works of Virginia(NCW)",3103,E,MB,DO,12,15.0,,381.5,,499.6,Q,381.5,Q,15.0,Q,11.5,Q,189.9,,"7,426.8",,
VA,Petersburg Area Transit(PAT),3009,A,DR,DO,5,6.0,,0.0,,36.6,,30.2,,5.1,,4.8,,10.8,,49.2,,
VA,Petersburg Area Transit(PAT),3009,A,MB,DO,12,16.0,,419.0,,424.2,,418.3,,38.8,,38.5,,591.9,,"1,041.6",,
,,,,Total,,17,22.0,,419.0,,460.8,,448.4,,43.9,,43.2,,602.7,,"1,090.9",,
VA,Potomac and Rappahannock Transportation Commission(PRTC),3070,B,MB,PT,101,121.0,,"3,001.6",,"4,674.6",,"3,000.6",,211.4,,156.9,,"2,849.3",,"49,643.4",,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,DR,PT,64,85.0,,0.0,,"2,841.5",,"2,665.4",,158.6,,153.4,,240.0,,"2,665.4",,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,FB,PT,2,3.0,,12.3,,12.3,,12.3,,6.0,,6.0,,375.6,,189.0,,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,MB,DO,291,349.0,,"11,098.4",,"11,250.9",,"11,090.1",,826.3,,815.5,,"25,281.1",,"101,966.7",,
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,B,VP,DO,46,54.0,,0.0,,697.9,,697.9,,20.3,,20.3,,282.6,,"7,786.2",,
,,,,Total,,403,491.0,,"11,110.7",,"14,802.6",,"14,465.7",,"1,011.3",,995.2,,"26,179.4",,"112,607.3",,
VA,Virginia Railway Express(VRE),3073,B,CR,PT,78,101.0,,"1,798.1",,"2,090.6",,"1,809.2",,67.4,,57.1,,"3,583.5",,"107,014.4",,
VA,Williamsburg Area Transport(WAT),3076,B,DR,DO,4,5.0,,0.0,,76.2,,47.2,,4.7,,3.5,,5.1,,37.2,,
VA,Williamsburg Area Transport(WAT),3076,B,MB,PT,16,21.0,,400.2,,400.2,,382.2,,36.7,,35.3,,"2,314.1",,"1,851.3",,
VA,Williamsburg Area Transport(WAT),3076,B,MB,DO,20,22.0,,657.9,,677.5,,652.2,,42.0,,40.8,,769.4,,"3,385.3",,
,,,,Total,,40,48.0,,"1,058.1",,"1,153.9",,"1,081.6",,83.4,,79.6,,"3,088.6",,"5,273.7",,
VT,Chittenden County Transportation Authority(CCTA),1066,B,DR,PT,19,26.0,,0.0,,321.4,,262.0,,22.7,,19.1,,36.7,,215.7,,
VT,Chittenden County Transportation Authority(CCTA),1066,B,MB,DO,47,62.0,,"1,247.6",,"1,392.4",,"1,248.6",,100.1,,92.5,,"2,233.5",,"8,241.1",,
VT,Chittenden County Transportation Authority(CCTA),1066,B,VP,DO,4,4.0,,0.0,,52.9,,52.9,,1.4,,1.4,,19.4,,512.8,,
,,,,Total,,70,92.0,,"1,247.6",,"1,766.6",,"1,563.5",,124.2,,113.0,,"2,289.5",,"8,969.7",,
WA,Ben Franklin Transit(BFT),0018,B,DR,PT,27,28.0,,0.0,,"1,199.9",,"1,199.9",,64.1,,64.1,,234.1,,"1,346.2",,
WA,Ben Franklin Transit(BFT),0018,B,DR,DO,98,101.0,,0.0,,"2,382.8",,"2,146.2",,158.7,,149.4,,434.9,,"1,860.5",,
WA,Ben Franklin Transit(BFT),0018,B,MB,DO,67,68.0,,"2,574.0",,"2,684.7",,"2,537.4",,155.0,,147.0,,"3,084.4",,"22,346.2",,
WA,Ben Franklin Transit(BFT),0018,B,VP,DO,295,400.0,,0.0,,"4,408.5",,"4,408.5",,104.5,,104.5,,"1,140.8",,"44,654.8",,
,,,,Total,,487,597.0,,"2,574.0",,"10,676.0",,"10,292.0",,482.3,,465.1,,"4,894.2",,"70,207.7",,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,CR,PT,38,46.0,,"1,040.8",,"1,053.0",,"1,039.4",,33.8,,27.0,,"2,668.6",,"63,640.3",,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,LR,DO,2,3.0,,94.3,,94.5,,94.1,,9.9,,9.7,,926.1,,919.4,,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,MB,DO,167,238.0,,"8,112.8",,"10,442.2",,"8,243.5",,514.7,,429.5,,"10,502.1",,"151,230.0",Q,
WA,Central Puget Sound Regional Transit Authority(ST),0040,B,MB,PT,36,46.0,,"2,051.9",,"2,445.3",,"2,046.9",,115.9,,75.2,,"2,526.4",,"43,959.4",Q,
,,,,Total,,243,333.0,,"11,299.8",,"14,034.9",,"11,423.9",,674.3,,519.5,,"16,623.2",,"259,749.0",,
WA,City of Seattle - Seattle Center Monorail Transit(SMS),0023,B,MO,PT,8,8.0,,187.8,,187.8,,187.8,,20.3,,20.3,,"1,559.8",,"1,403.7",,
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),0024,A,DR,DO,47,52.0,,0.0,,"1,535.6",,"1,348.4",,100.0,,88.3,,245.7,,"1,410.4",,
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),0024,A,MB,DO,100,123.0,,"4,456.3",,"5,125.8",,"4,476.7",,303.1,,279.0,,"6,984.9",,"36,883.2",,
,,,,Total,,147,175.0,,"4,456.3",,"6,661.4",,"5,825.1",,403.1,,367.2,,"7,230.6",,"38,293.6",,
WA,Community Urban Bus Service(CUBS),0016,B,DR,PT,9,10.0,,0.0,,158.5,,153.9,,15.9,,15.6,,46.9,,163.7,,
WA,Community Urban Bus Service(CUBS),0016,B,MB,DO,5,7.0,,215.5,,214.8,,214.7,,16.9,,16.9,,361.3,,"1,510.1",,
,,,,Total,,14,17.0,,215.5,,373.3,,368.7,,32.8,,32.6,,408.2,,"1,673.7",,
WA,Everett Transit(ET),0005,A,DR,DO,17,24.0,,0.0,,577.9,,524.1,,47.9,,45.3,,111.7,,578.7,,
WA,Everett Transit(ET),0005,A,MB,DO,36,49.0,,"1,378.8",,"1,505.0",,"1,378.0",,117.9,,111.7,,"2,517.2",,"9,713.5",,
,,,,Total,,53,73.0,,"1,378.8",,"2,082.9",,"1,902.1",,165.8,,157.0,,"2,628.9",,"10,292.2",,
WA,Intercity Transit(I.T.),0019,A,DR,DO,27,31.0,,0.0,,841.6,,768.3,,63.0,,59.3,,133.8,,906.1,,
WA,Intercity Transit(I.T.),0019,A,MB,DO,56,68.0,,"2,579.6",,"2,734.6",,"2,579.6",,200.8,,192.8,,"4,318.9",,"18,392.5",,
WA,Intercity Transit(I.T.),0019,A,VP,DO,193,211.0,,0.0,,"3,083.8",,"3,083.8",,79.9,,79.9,,689.0,,"25,120.4",,
,,,,Total,,276,310.0,,"2,579.6",,"6,660.0",,"6,431.7",,343.7,,332.1,,"5,141.7",,"44,419.0",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,DR,PT,373,376.0,,0.0,,"11,651.6",,"10,067.7",,783.3,,686.2,,"1,145.5",,"11,831.0",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,LR,DO,2,3.0,,57.0,,56.9,,56.6,,11.5,,11.4,,413.3,,378.2,,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,MB,PT,25,32.0,,793.5,,968.8,,791.9,,75.6,,68.5,,887.5,,"2,846.0",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,MB,DO,959,"1,169.0",,"31,097.1",,"40,073.5",,"31,388.9",,"2,998.6",,"2,594.6",,"96,203.6",,"503,884.7",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,TB,DO,124,159.0,,"3,320.1",,"2,928.3",,"2,804.0",,437.0,,421.9,,"21,187.5",,"37,861.8",,
WA,King County Department of Transportation - Metro Transit Division(King County Metro),0001,B,VP,DO,"1,114","1,408.0",,0.0,,"11,711.2",,"11,711.2",,345.2,,345.2,,"3,138.8",,"61,857.6",,
,,,,Total,,"2,597","3,147.0",,"35,267.6",,"67,390.4",,"56,820.4",,"4,651.2",,"4,127.7",,"122,976.1",,"618,659.3",,
WA,Kitsap Transit,0020,B,DR,DO,93,107.0,,0.0,,"2,098.6",,"1,914.7",,126.0,,112.8,,428.6,,"2,451.8",,
WA,Kitsap Transit,0020,B,FB,PT,2,3.0,,48.8,,50.0,,49.0,,6.8,,6.7,,523.7,,841.4,,
WA,Kitsap Transit,0020,B,MB,DO,83,102.0,,"2,387.8",,"2,901.7",,"2,375.4",,162.7,,130.6,,"4,110.5",,"21,674.3",Q,
WA,Kitsap Transit,0020,B,VP,DO,131,144.0,,0.0,,"1,371.7",,"1,371.7",,45.0,,45.0,,312.8,,"6,950.1",,
,,,,Total,,309,356.0,,"2,436.6",,"6,422.1",,"5,710.8",,340.5,,295.1,,"5,375.6",,"31,917.7",,
WA,Link Transit,0043,B,DR,PT,9,10.0,,0.0,,77.9,,77.9,,2.2,,2.2,,11.8,,134.0,,
WA,Link Transit,0043,B,DR,DO,19,22.0,,0.0,,394.5,,344.5,,27.9,,26.0,,69.5,,412.1,,
WA,Link Transit,0043,B,MB,DO,35,38.0,,"1,697.8",,"1,884.5",,"1,697.2",,90.5,,84.7,,945.8,,"11,981.7",Q,
WA,Link Transit,0043,B,VP,DO,2,6.0,,0.0,,42.1,,42.1,,1.0,,1.0,,3.1,,252.4,,
,,,,Total,,65,76.0,,"1,697.8",,"2,399.0",,"2,161.7",,121.7,,113.9,,"1,030.2",,"12,780.3",,
WA,Pierce County Ferry Operations(Pierce County Ferry),0028,B,FB,PT,1,2.0,,40.0,,40.0,,40.0,,5.7,,5.7,,192.5,,"1,683.0",,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,DR,PT,91,129.0,,0.0,,"2,610.4",,"2,253.2",,180.7,,152.2,,326.2,,"2,497.3",,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,DR,DO,33,45.0,,0.0,,858.3,,757.6,,61.1,,51.8,,125.5,,998.8,,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,MB,DO,162,218.0,,"7,486.7",,"8,653.2",,"7,483.3",,660.7,,600.9,,"14,985.3",,"53,768.2",,
WA,Pierce County Transportation Benefit Area Authority(Pierce Transit),0003,B,VP,DO,291,328.0,,0.0,,"4,251.3",,"4,251.3",,147.6,,147.6,,852.0,,"27,872.9",,
,,,,Total,,577,720.0,,"7,486.7",,"16,373.2",,"14,745.3",,"1,050.2",,952.6,,"16,289.0",,"85,137.3",,
WA,Skagit Transit,0044,A,DR,DO,14,22.0,,0.0,,331.9,,276.4,,27.4,,22.8,,58.1,,286.6,,
WA,Skagit Transit,0044,A,MB,DO,13,23.0,,37.4,,705.4,,654.5,,37.1,,34.5,,501.7,,"4,552.4",Q,
WA,Skagit Transit,0044,A,VP,DO,38,42.0,,0.0,,739.0,,739.0,,18.9,,18.9,,107.5,,"4,964.4",,
,,,,Total,,65,87.0,,37.4,,"1,776.3",,"1,669.9",,83.4,,76.1,,667.2,,"9,803.4",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,DR,PT,49,54.0,,0.0,,"2,151.5",,"1,733.9",,115.5,,103.8,,214.6,,"2,167.9",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,MB,PT,77,92.0,,"1,464.5",,"3,033.4",,"1,454.0",,131.0,,63.9,,"1,984.7",,"38,498.6",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,MB,DO,153,184.0,,"6,885.4",,"8,990.2",,"6,848.3",,515.4,,438.8,,"8,864.7",,"62,176.0",,
WA,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),0029,B,VP,DO,365,419.0,,0.0,,"4,810.4",,"4,810.4",,88.1,,88.1,,854.8,,"23,757.5",,
,,,,Total,,644,749.0,,"8,349.9",,"18,985.5",,"14,846.7",,850.0,,694.6,,"11,918.8",,"126,600.0",,
WA,Spokane Transit Authority(STA),0002,B,DR,DO,62,67.0,,0.0,,"1,481.1",,"1,337.2",,107.5,,91.1,,277.5,,"1,998.2",,
WA,Spokane Transit Authority(STA),0002,B,DR,PT,43,46.0,,0.0,,"1,621.0",,"1,387.8",,105.7,,87.8,,239.0,,"1,983.6",,
WA,Spokane Transit Authority(STA),0002,B,MB,DO,124,152.0,,"5,746.7",,"6,235.6",,"5,718.0",,443.6,,414.8,,"11,110.5",,"42,551.9",,
WA,Spokane Transit Authority(STA),0002,B,VP,DO,77,83.0,,0.0,,893.4,,893.4,,24.3,,24.3,,224.3,,"5,442.0",,
,,,,Total,,306,348.0,,"5,746.7",,"10,231.1",,"9,336.3",,681.0,,618.0,,"11,851.3",,"51,975.6",,
WA,Washington State Ferries(WSF),0035,C,FB,DO,22,23.0,,913.3,,920.8,,910.3,,127.2,,126.4,,"23,318.7",,"181,201.8",,
WA,Whatcom Transportation Authority(WTA),0021,B,DR,PT,8,12.0,,0.0,,13.9,,12.3,,0.8,,0.7,,2.3,,14.9,,
WA,Whatcom Transportation Authority(WTA),0021,B,DR,DO,28,38.0,,0.0,,854.8,,763.9,,61.2,,55.7,,181.9,,"1,052.1",,
WA,Whatcom Transportation Authority(WTA),0021,B,MB,DO,47,56.0,,"1,903.2",,"2,083.7",,"1,903.0",,145.2,,139.1,,"4,945.9",,"14,497.7",,
,,,,Total,,83,106.0,,"1,903.2",,"2,952.3",,"2,679.2",,207.1,,195.5,,"5,130.1",,"15,564.6",,
WA,Yakima Transit(YT),0006,B,DR,PT,33,34.0,,0.0,,557.5,,513.5,,45.3,,41.3,,102.5,,508.8,,
WA,Yakima Transit(YT),0006,B,MB,DO,23,28.0,,833.5,,836.1,,831.0,,56.9,,56.2,,"1,455.1",,"4,076.9",,
WA,Yakima Transit(YT),0006,B,VP,DO,26,29.0,,0.0,,527.9,,527.9,,11.7,,11.7,,97.9,,"4,503.4",,
,,,,Total,,82,91.0,,833.5,,"1,921.5",,"1,872.4",,113.9,,109.3,,"1,655.5",,"9,089.2",,
WI,Belle Urban System - Racine(The Bus),5006,A,DR,DO,7,7.0,,0.0,,158.4,,138.0,,14.5,,12.4,,28.1,,138.0,Q,
WI,Belle Urban System - Racine(The Bus),5006,A,MB,DO,26,35.0,,"1,161.4",,"1,234.6",,"1,160.4",,94.7,,88.7,,"1,488.1",,"5,280.3",,
,,,,Total,,33,42.0,,"1,161.4",,"1,392.9",,"1,298.4",,109.2,,101.0,,"1,516.1",,"5,418.3",,
WI,Chippewa Falls General Public Shared-Ride Taxi System(CFTN),5133,B,DR,PT,8,8.0,,0.0,,172.7,Q,172.7,Q,15.5,Q,15.5,Q,63.5,,142.0,,
WI,City of Appleton - Valley Transit( ),5001,B,DR,PT,58,60.0,,0.0,,"1,107.3",,888.1,,70.6,,59.5,,163.1,,888.1,,
WI,City of Appleton - Valley Transit( ),5001,B,MB,PT,6,15.0,,155.8,,236.4,,161.9,,11.2,,8.2,,59.5,,161.9,Q,
WI,City of Appleton - Valley Transit( ),5001,B,MB,DO,18,26.0,,852.9,,901.1,Q,863.3,,59.5,,56.2,,"1,001.3",,"3,204.2",,
,,,,Total,,82,101.0,,"1,008.7",,"2,244.7",,"1,913.3",,141.3,,123.9,,"1,224.0",,"4,254.3",,
WI,City of Beloit Transit System(BTS),5109,B,DR,PT,2,7.0,,0.0,,23.6,,10.6,,1.3,,0.6,,2.3,,10.6,,
WI,City of Beloit Transit System(BTS),5109,B,MB,DO,9,12.0,,325.4,,342.6,,323.8,,21.7,,20.8,,312.1,,"1,316.0",,
,,,,Total,,11,19.0,,325.4,,366.2,,334.4,,23.1,,21.5,,314.3,,"1,326.6",,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,DR,DO,6,9.0,,0.0,,106.1,,88.5,,10.4,,9.3,,23.3,,111.7,,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,DR,PT,4,5.0,,0.0,,53.1,,53.1,,4.9,,4.9,,10.4,,55.9,,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,MB,PT,13,15.0,,521.6,,709.4,,511.4,,29.0,,22.4,,319.0,,"5,877.1",,
WI,City of Waukesha Transit Commission(Waukesha Metro Transit),5096,B,MB,DO,18,33.0,,807.1,,878.4,,814.9,,62.9,,60.1,,"1,093.0",,"4,214.2",,
,,,,Total,,41,62.0,,"1,328.7",,"1,747.0",,"1,467.9",,107.2,,96.7,,"1,445.6",,"10,258.8",,
WI,Eau Claire Transit(ECT),5099,B,DR,PT,26,31.0,,0.0,,777.4,,498.5,,53.2,,36.5,,77.7,,706.4,,
WI,Eau Claire Transit(ECT),5099,B,MB,DO,15,22.0,,678.7,,695.3,,678.2,,46.5,,45.5,,"1,036.5",,"2,885.4",,
,,,,Total,,41,53.0,,678.7,,"1,472.7",,"1,176.7",,99.7,,81.9,,"1,114.3",,"3,591.8",,
WI,Fond du Lac Area Transit(Fond du Lac Area Transit),5171,B,DR,PT,14,16.0,,0.0,,239.7,,239.7,,20.0,,20.0,,59.0,,239.7,,
WI,Fond du Lac Area Transit(Fond du Lac Area Transit),5171,B,MB,DO,5,7.0,,169.1,,172.7,,161.1,,13.2,,11.5,,129.2,,151.1,Q,
WI,Fond du Lac Area Transit(Fond du Lac Area Transit),5171,B,MB,PT,1,1.0,,8.1,,10.2,,7.9,,0.7,,0.5,,2.1,Q,12.5,Q,
,,,,Total,,20,24.0,,177.2,,422.7,,408.8,,34.0,,32.1,,190.3,,403.3,,
WI,Green Bay Metro(GBM),5002,B,DR,PT,23,28.0,,0.0,,795.0,Q,478.0,Q,48.7,Q,39.0,Q,69.1,,550.0,Q,
WI,Green Bay Metro(GBM),5002,B,MB,DO,32,37.0,,"1,328.3",,"1,328.3",,"1,296.5",,82.5,,80.1,,"1,896.3",,"5,950.0",Q,
,,,,Total,,55,65.0,,"1,328.3",,"2,123.3",,"1,774.5",,131.2,,119.1,,"1,965.5",,"6,500.0",,
WI,Janesville Transit System(JTS),5108,B,DR,PT,1,2.0,,0.0,,22.4,,22.4,,2.0,,2.0,,5.8,,23.7,,
WI,Janesville Transit System(JTS),5108,B,MB,DO,14,21.0,,458.3,,477.3,,458.0,,30.1,,29.2,,498.5,,"1,944.1",,
,,,,Total,,15,23.0,,458.3,,499.7,,480.4,,32.1,,31.2,,504.3,,"1,967.8",,
WI,Kenosha Transit(KT),5003,B,DR,PT,7,8.0,,0.0,,148.4,,131.9,,9.9,,8.7,,18.3,,100.1,,
WI,Kenosha Transit(KT),5003,B,LR,DO,3,5.0,,19.8,,19.9,Q,19.8,,3.0,,2.8,,65.8,,73.2,,
WI,Kenosha Transit(KT),5003,B,MB,DO,48,56.0,,"1,028.5",,"1,155.0",,"1,039.0",,75.4,,70.4,,"1,725.1",,"5,295.3",,
,,,,Total,,58,69.0,,"1,048.3",,"1,323.3",,"1,190.7",,88.2,,81.9,,"1,809.1",,"5,468.6",,
WI,LaCrosse Municipal Transit Utility(La Crosse MTU),5004,B,DR,PT,16,19.0,,0.0,,541.3,,541.3,,43.7,,43.7,,92.8,,572.4,,
WI,LaCrosse Municipal Transit Utility(La Crosse MTU),5004,B,MB,DO,14,21.0,,750.7,,775.0,,750.4,,58.8,,55.0,,"1,202.0",,"3,469.2",,
,,,,Total,,30,40.0,,750.7,,"1,316.3",,"1,291.7",,102.5,,98.7,,"1,294.8",,"4,041.6",,
WI,Metro Transit System(Metro),5005,B,DR,PT,61,97.0,,0.0,,"1,702.3",Q,"1,491.2",Q,93.9,Q,85.1,Q,225.7,,"1,362.3",,
WI,Metro Transit System(Metro),5005,B,DR,DO,16,19.0,,0.0,,416.5,Q,353.4,Q,32.5,Q,30.1,Q,60.4,Q,288.9,Q,
WI,Metro Transit System(Metro),5005,B,MB,DO,168,203.0,,"4,707.2",,"5,371.9",,"4,706.2",,407.3,,366.8,,"13,433.1",,"46,606.6",,
,,,,Total,,245,319.0,,"4,707.2",,"7,490.8",,"6,550.8",,533.7,,482.0,,"13,719.2",,"48,257.9",,
WI,Milwaukee County Transit System(MCTS),5008,B,DR,PT,217,422.0,,0.0,,"5,969.6",,"5,027.1",,456.9,,376.9,,"1,128.8",,"7,154.1",,
WI,Milwaukee County Transit System(MCTS),5008,B,MB,DO,392,465.0,,"16,136.3",,"17,624.9",,"16,082.9",,"1,324.9",,"1,256.8",,"50,689.6",,"152,508.6",,
WI,Milwaukee County Transit System(MCTS),5008,B,VP,DO,16,17.0,,0.0,,227.8,,227.8,,5.1,,5.1,,26.4,,"1,066.8",,
,,,,Total,,625,904.0,,"16,136.3",,"23,822.3",,"21,337.7",,"1,786.9",,"1,638.8",,"51,844.9",,"160,729.5",,
WI,Oshkosh Transit System(OTS),5009,B,DR,PT,34,36.0,,0.0,,657.5,,598.3,,43.8,,40.2,,149.1,,514.3,,
WI,Oshkosh Transit System(OTS),5009,B,MB,DO,12,17.0,,474.5,,482.1,,472.2,,37.1,,36.4,,"1,039.0",,"2,867.8",,
WI,Oshkosh Transit System(OTS),5009,B,MB,PT,1,2.0,,75.7,,80.1,,74.2,,3.8,,3.5,,36.1,,262.8,,
,,,,Total,,47,55.0,,550.2,,"1,219.7",,"1,144.7",,84.6,,80.1,,"1,224.2",,"3,644.9",,
WI,Ozaukee County Transit Services(OCT),5161,B,DR,PT,24,24.0,,0.0,,829.5,Q,730.7,Q,44.7,Q,38.5,Q,75.1,,516.7,,
WI,Ozaukee County Transit Services(OCT),5161,B,MB,DO,5,6.0,,207.7,,314.4,,211.7,,11.0,,8.1,,127.8,,"2,848.8",,
,,,,Total,,29,30.0,,207.7,,"1,143.9",,942.4,,55.7,,46.5,,203.0,,"3,365.5",,
WI,Sheboygan Transit System,5088,A,DR,DO,8,11.0,,0.0,,266.3,,240.2,,20.5,,18.8,,70.4,,415.1,,
WI,Sheboygan Transit System,5088,A,MB,DO,17,25.0,,570.0,,605.4,,589.3,,41.4,,39.7,,531.7,,"1,169.8",,
,,,,Total,,25,36.0,,570.0,,871.7,,829.4,,61.9,,58.5,,602.1,,"1,584.9",,
WI,Washington County Transit,5160,B,DR,PT,20,22.0,,0.0,,"1,322.1",,"1,161.5",,59.6,,52.8,,98.0,,"1,059.2",Q,
WI,Washington County Transit,5160,B,MB,PT,8,9.0,,234.4,,438.6,,229.9,,14.1,,8.2,,111.4,,"3,305.1",Q,
,,,,Total,,28,31.0,,234.4,,"1,760.7",,"1,391.4",,73.7,,61.0,,209.4,,"4,364.3",,
WI,Wausau Area Transit System(WATS),5091,B,DR,PT,28,30.0,,0.0,,378.8,,288.9,,23.2,,19.4,,32.8,,378.8,,
WI,Wausau Area Transit System(WATS),5091,B,MB,DO,22,29.0,,571.6,,603.9,,569.7,,43.2,,40.9,,851.9,,"2,964.6",,
,,,,Total,,50,59.0,,571.6,,982.6,,858.6,,66.3,,60.3,,884.7,,"3,343.4",,
WV,Kanawha Valley Regional Transportation Authority(KVRTA),3001,A,DR,DO,12,14.0,,0.0,,383.1,,357.0,,28.3,,26.7,,30.4,,351.3,,
WV,Kanawha Valley Regional Transportation Authority(KVRTA),3001,A,MB,DO,47,57.0,,"2,333.6",,"2,359.9",,"2,319.5",,143.0,,140.5,,"2,395.4",,"14,529.7",Q,
,,,,Total,,59,71.0,,"2,333.6",,"2,743.0",,"2,676.6",,171.3,,167.2,,"2,425.8",,"14,881.0",,
WV,Monongalia County Urban Transit(Mt. Line Transit),3089,A,DR,DO,3,13.0,,0.0,,81.6,,79.3,,5.7,,5.4,,13.4,,156.9,,
WV,Monongalia County Urban Transit(Mt. Line Transit),3089,A,MB,DO,24,32.0,,949.3,,964.1,Q,945.9,Q,57.5,Q,55.3,Q,815.6,,819.9,Q,
,,,,Total,,27,45.0,,949.3,,"1,045.7",,"1,025.2",,63.2,,60.7,,829.1,,976.7,,
WV,Ohio Valley Regional Transportation Authority(OVRTA / EORTA),3035,A,DR,DO,2,6.0,,0.0,,56.1,,33.6,,3.3,,2.1,,5.1,,27.0,,
WV,Ohio Valley Regional Transportation Authority(OVRTA / EORTA),3035,A,MB,DO,14,19.0,,677.5,,677.5,,672.0,,56.5,,56.1,,441.2,,"1,213.6",,
,,,,Total,,16,25.0,,677.5,,733.6,,705.6,,59.9,,58.3,,446.4,,"1,240.6",,
WV,The Tri-State Transit Authority(TTA),3002,A,DR,DO,10,16.0,,0.0,,358.2,,325.8,,22.3,,20.9,,39.9,,210.4,,
WV,The Tri-State Transit Authority(TTA),3002,A,MB,DO,18,34.0,,782.0,,834.5,,782.0,,58.6,,55.7,,786.4,,"3,062.9",,
,,,,Total,,28,50.0,,782.0,,"1,192.8",,"1,107.8",,80.9,,76.7,,826.3,,"3,273.3",,
WY,City of Casper,8013,B,DR,PT,7,10.0,,0.0,,249.6,,234.4,,21.0,,20.1,,57.9,,234.4,,
WY,City of Casper,8013,B,MB,PT,6,7.0,,209.2,,218.2,,209.2,,19.9,,19.7,,103.6,,209.2,,
,,,,Total,,13,17.0,,209.2,,467.7,,443.6,,40.9,,39.8,,161.5,,443.6,,
WY,The City of Cheyenne Transit Program(CTP),8020,A,DR,DO,6,9.0,,0.0,,153.6,,148.9,,11.1,,10.0,,25.2,,233.3,,
