State,Name,ID,Org Type,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Service Supplied (in Thousands),,,,,,,,,,Unlinked Passenger Trips,,,,
IL,Rockford Mass Transit District(RMTD),5058,Agency,DR,PT,3,4,,0.0 ,,76.2,,76.2,,5.6,,5.6,,20.2,,79.6,,
IL,Rockford Mass Transit District(RMTD),5058,Agency,DR,DO,17,35,,0.0 ,,573.3,,489.0,,37.8,,34.2,,78.1,,657.0,,
IL,Rockford Mass Transit District(RMTD),5058,Agency,MB,DO,27,41,,"1,277.7",,"1,285.2",,"1,285.2",,94.3,,94.3,,"1,522.5",,"7,110.4",,
,,,,Total,,47,80,,"1,277.7",,"1,934.7",,"1,850.4",,137.7,,134.1,,"1,620.8",,"7,847.0",,
IL,Springfield Mass Transit District(SMTD),5059,Agency,DR,DO,10,19,,0.0 ,,391.5,,346.9,,32.8,,30.8,,57.8,,284.4,,
IL,Springfield Mass Transit District(SMTD),5059,Agency,MB,DO,48,53,,"1,275.4",,"1,338.1",,"1,267.4",,108.0,,101.8,,"1,607.2",,"4,375.0",,
,,,,Total,,58,72,,"1,275.4",,"1,729.7",,"1,614.3",,140.8,,132.6,,"1,665.0",,"4,659.4",,
IN,Bloomington Public Transportation Corporation(BT),5110,Agency,DR,DO,7,8,,0.0 ,,144.1,,127.9,,15.3,,14.1,,26.9,,101.7,,
IN,Bloomington Public Transportation Corporation(BT),5110,Agency,MB,DO,29,38,,965.6,,"1,013.5",,974.6,,91.7,,89.3,,"3,238.4",,"7,210.3",,
,,,,Total,,36,46,,965.6,,"1,157.5",,"1,102.4",,107.0,,103.4,,"3,265.3",,"7,312.0",,
IN,City of Anderson Transportation System(CATS),5041,City,DR,DO,5,8,,0.0 ,,139.6,Q,133.5,Q,10.5,Q,10.2,Q,26.2,,104.7,,
IN,City of Anderson Transportation System(CATS),5041,City,MB,DO,6,8,,285.0,,292.2,,278.6,,21.6,,21.0,,149.6,,658.1,Q,
,,,,Total,,11,16,,285.0,,431.9,,412.1,,32.0,,31.3,,175.8,,762.8,,
IN,City of Kokomo(COK),5145,City,DR,DO,12,14,,0.0 ,,205.5,,186.2,,23.6,,21.5,,57.1,Q,243.9,,
IN,City of Kokomo(COK),5145,City,DT,PT,32,32,,0.0 ,,736.7,,736.7,,77.6,,77.6,,129.7,,891.5,,
IN,City of Kokomo(COK),5145,City,MB,DO,2,3,,0.8,Q,30.0,,23.9,,2.3,,1.8,,37.4,,23.9,,
,,,,Total,,46,49,,0.8,,972.2,,946.8,,103.6,,100.9,,224.1,,"1,159.2",,
IN,City of Valparaiso,5183,City,MB,PT,7,9,,287.4,,406.5,,313.8,,18.2,,15.3,,104.3,,"1,772.4",,
IN,East Chicago Transit(ECT),5042,City,DR,DO,1,2,,0.0 ,,30.1,,16.4,,3.3,,1.0,,5.9,,15.7,,
IN,East Chicago Transit(ECT),5042,City,MB,DO,4,6,,204.0,,180.5,,172.9,,8.4,,7.8,,239.8,,331.1,Q,
,,,,Total,,5,8,,204.0,,210.6,,189.3,,11.7,,8.8,,245.7,,346.7,,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,Agency,DR,DO,10,13,,0.0 ,,300.4,,246.9,,20.4,,17.8,,43.9,,384.1,,
IN,Fort Wayne Public Transportation Corporation(Citilink),5044,Agency,MB,DO,29,35,,"1,444.2",,"1,496.2",,"1,444.2",,109.4,,106.2,,"1,888.0",,"6,274.8",,
,,,,Total,,39,48,,"1,444.2",,"1,796.6",,"1,691.0",,129.8,,124.0,,"1,931.9",,"6,658.9",,
IN,Gary Public Transportation Corporation(GPTC),5045,City,DR,DO,3,4,,0.0 ,,118.7,Q,71.3,Q,14.0,Q,4.7,Q,12.4,,66.3,Q,
IN,Gary Public Transportation Corporation(GPTC),5045,City,MB,DO,17,23,,896.5,,918.0,Q,889.5,Q,68.6,Q,65.8,Q,897.3,,"1,076.8",,
,,,,Total,,20,27,,896.5,,"1,036.7",,960.8,,82.5,,70.5,,909.7,,"1,143.1",,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,Agency,DR,DO,5,6,,0.0 ,,108.2,,94.6,,8.8,,7.9,,23.1,,119.9,,
IN,Greater Lafayette Public Transportation Corporation(CityBus),5051,Agency,MB,DO,55,65,,"1,551.4",,"1,787.9",,"1,560.7",,160.5,,142.2,,"4,923.1",,"9,900.3",,
,,,,Total,,60,71,,"1,551.4",,"1,896.1",,"1,655.4",,169.3,,150.1,,"4,946.2",,"10,020.2",,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,Agency,DR,PT,63,76,,0.0 ,,"3,174.4",,"2,572.2",,186.5,,160.8,,250.2,,"2,922.1",,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,Agency,MB,DO,121,147,,"6,187.5",,"6,995.2",,"6,171.8",,475.9,,442.9,,"8,378.4",,"32,141.3",,
IN,Indianapolis and Marion County Public Transportation(IndyGo),5050,Agency,MB,PT,11,13,,628.1,,738.2,,627.9,,28.8,,23.9,,149.4,,"1,651.1",,
,,,,Total,,195,236,,"6,815.6",,"10,907.9",,"9,371.9",,691.2,,627.6,,"8,778.1",,"36,714.5",,
IN,Metropolitan Evansville Transit System(METS),5043,City,DR,DO,12,13,,0.0 ,,295.5,,229.6,,23.4,,20.7,,47.9,,295.5,,
IN,Metropolitan Evansville Transit System(METS),5043,City,MB,DO,22,32,,"1,338.1",,"1,362.3",,"1,338.1",,89.5,,86.2,,"2,283.3",,"7,935.1",,
,,,,Total,,34,45,,"1,338.1",,"1,657.8",,"1,567.8",,112.9,,106.9,,"2,331.2",,"8,230.5",,
IN,Michiana Area Council of Governments(MACOG),5149,MPO,DR,PT,11,17,,0.0 ,,196.8,,185.1,,13.3,,11.9,,65.3,,198.1,,
IN,Michiana Area Council of Governments(MACOG),5149,MPO,MB,PT,9,16,,731.8,,641.7,,610.6,,38.0,,35.6,,223.4,,"1,676.2",,
,,,,Total,,20,33,,731.8,,838.5,,795.7,,51.3,,47.5,,288.7,,"1,874.3",,
IN,Muncie Indiana Transit System(MITS),5054,Agency,DR,DO,9,14,,0.0 ,,274.6,,241.7,,23.0,,20.8,,64.6,,199.0,,
IN,Muncie Indiana Transit System(MITS),5054,Agency,MB,DO,26,34,,812.9,,892.6,,809.0,,63.8,,57.2,,"1,927.1",,"5,987.4",,
,,,,Total,,35,48,,812.9,,"1,167.2",,"1,050.7",,86.7,,77.9,,"1,991.7",,"6,186.4",,
IN,NWI Regional Bus Authority(RBA),5192,Agency,DT,PT,9,9,,0.0 ,,36.8,,36.8,,2.2,,2.2,,9.4,,33.2,,
IN,NWI Regional Bus Authority(RBA),5192,Agency,MB,PT,21,48,,538.4,,594.1,,511.3,,39.8,,36.0,,206.6,,"1,163.8",,
,,,,Total,,30,57,,538.4,,630.9,,548.1,,42.0,,38.2,,216.0,,"1,197.0",,
IN,North Township of Lake County Dial-A-Ride,5103,City,DR,DO,4,5,,0.0 ,,67.2,,52.9,,5.2,,4.6,,11.9,,70.5,,
IN,Northern Indiana Commuter Transportation District(NICTD),5104,Agency,CR,DO,66,82,,"3,379.3",,"3,706.0",,"3,387.0",,103.7,,94.7,,"3,714.4",,"104,373.4",,
IN,"Opportunity Enterprises, Inc.(OE)",5131,Non-Profit,DR,DO,15,18,,0.0 ,,299.1,Q,281.1,Q,19.2,Q,18.0,Q,57.8,,797.8,,
IN,"Porter County Aging and Community Services, Inc.(PCACS)",5179,Agency,DR,DO,7,12,,0.0 ,,232.7,,206.3,,12.9,,12.1,,19.5,,155.1,,
IN,South Bend Public Transportation Corporation(Transpo),5052,Agency,DR,DO,11,14,,0.0 ,,284.6,,251.6,,20.1,,18.0,,48.5,,363.3,,
IN,South Bend Public Transportation Corporation(Transpo),5052,Agency,MB,DO,44,56,,"1,611.7",,"1,669.7",,"1,601.7",,120.2,,109.5,,"2,105.1",,"7,942.5",,
,,,,Total,,55,70,,"1,611.7",,"1,954.3",,"1,853.4",,140.3,,127.5,,"2,153.6",,"8,305.9",,
IN,"South Lake County Community Services, Inc.(SLCCS)",5167,Non-Profit,DR,DO,8,10,,0.0 ,,227.8,,192.9,,15.0,,13.2,,20.1,,149.3,,
IN,Terre Haute Transit Utility(THTU),5053,City,DR,DO,2,3,,0.0 ,,65.0,,45.5,,10.8,,8.8,,14.4,,75.5,,
IN,Terre Haute Transit Utility(THTU),5053,City,MB,DO,9,22,,437.0,,440.7,,413.6,,48.5,,47.1,,277.5,,419.9,,
,,,,Total,,11,25,,437.0,,505.6,,459.2,,59.3,,55.9,,291.9,,495.4,,
KS,City of Lawrence,7048,Consolidated,DR,PT,11,14,,0.0 ,,270.7,,248.1,,24.5,,23.0,,50.2,,206.3,,
KS,City of Lawrence,7048,Consolidated,MB,PT,40,58,,928.0,,998.3,,917.9,,94.7,,88.1,,"2,862.3",,"5,322.2",,
,,,,Total,,51,72,,928.0,,"1,268.9",,"1,166.0",,119.2,,111.1,,"2,912.5",,"5,528.4",,
KS,"Johnson County Kansas, aka: Johnson County Transit(The JO)",7035,City,DR,PT,33,53,,0.0 ,,"1,420.3",Q,753.0,Q,54.4,Q,40.6,Q,112.0,,"1,245.2",,
KS,"Johnson County Kansas, aka: Johnson County Transit(The JO)",7035,City,MB,PT,48,55,,"1,292.4",,"1,984.6",,"1,292.4",,75.3,Q,54.7,Q,491.0,,"8,436.8",,
,,,,Total,,81,108,,"1,292.4",,"3,404.8",,"2,045.4",,129.7,,95.3,,603.1,,"9,682.0",,
KS,Parking & Transit Department(KU),7044,University,MB,PT,6,43,,44.7,,55.6,,50.2,,5.5,,5.1,,225.7,,429.0,,
KS,Topeka Metropolitan Transit Authority(Topeka Transit - TMTA),7014,Agency,DR,PT,15,20,,0.0 ,,158.1,,158.1,,6.6,,6.6,,33.7,Q,176.7,,
KS,Topeka Metropolitan Transit Authority(Topeka Transit - TMTA),7014,Agency,DR,DO,13,15,,0.0 ,,398.1,,355.6,,27.9,,25.1,,64.8,,473.8,,
KS,Topeka Metropolitan Transit Authority(Topeka Transit - TMTA),7014,Agency,MB,DO,25,30,,930.4,,945.7,,902.8,,65.1,,62.6,,"1,151.7",,"4,261.4",,
,,,,Total,,53,65,,930.4,,"1,501.9",,"1,416.5",,99.6,,94.3,,"1,250.2",,"4,912.0",,
KS,Wichita Transit(WT),7015,City,DR,PT,87,161,,0.0 ,,"1,674.6",Q,"1,386.4",Q,176.0,Q,159.5,Q,390.3,,"1,424.3",,
KS,Wichita Transit(WT),7015,City,DR,DO,17,24,,0.0 ,,778.9,Q,708.8,Q,45.4,Q,41.3,Q,78.9,,698.4,,
KS,Wichita Transit(WT),7015,City,MB,DO,43,52,,"1,552.1",,"1,652.2",Q,"1,503.5",Q,119.8,Q,108.9,Q,"2,210.2",,"10,830.3",,
,,,,Total,,147,237,,"1,552.1",,"4,105.7",,"3,598.6",,341.2,,309.7,,"2,679.4",,"12,953.0",,
KY,Lexington Transit Authority(LexTran),4017,Agency,DR,PT,40,45,,0.0 ,,"1,528.6",,"1,232.1",,106.1,,87.6,,155.1,,895.0,,
KY,Lexington Transit Authority(LexTran),4017,Agency,MB,DO,50,59,,"2,393.5",,"2,397.2",,"2,291.4",,189.5,,183.0,,"6,104.7",Q,"19,308.7",Q,
,,,,Total,,90,104,,"2,393.5",,"3,925.8",,"3,523.5",,295.6,,270.7,,"6,259.8",,"20,203.8",,
KY,The City of Bowling Green/Community Action of Southern Kentucky(CASK),4184,City,DR,DO,6,10,,0.0 ,,58.1,,50.5,,4.5,,3.8,,10.3,,44.3,,
KY,The City of Bowling Green/Community Action of Southern Kentucky(CASK),4184,City,MB,DO,10,16,,163.7,,172.6,,163.5,,14.7,,14.5,,80.1,,138.2,,
,,,,Total,,16,26,,163.7,,230.6,,214.0,,19.3,,18.3,,90.3,,182.5,,
KY,Transit Authority of Northern Kentucky(TANK),4019,Agency,DR,DO,23,32,,0.0 ,,920.7,,870.5,,51.9,,49.7,,103.6,,882.4,,
KY,Transit Authority of Northern Kentucky(TANK),4019,Agency,MB,DO,84,105,,"2,739.9",,"3,600.9",,"2,914.5",,233.3,,203.6,,"3,431.1",,"17,591.8",,
,,,,Total,,107,137,,"2,739.9",,"4,521.5",,"3,785.0",,285.1,,253.3,,"3,534.7",,"18,474.1",,
KY,Transit Authority of River City(TARC),4018,Agency,DR,DO,4,4,,0.0 ,,78.8,,46.8,,5.7,,2.7,,11.7,,216.1,,
KY,Transit Authority of River City(TARC),4018,Agency,DR,PT,89,93,,0.0 ,,"4,317.0",,"3,796.3",,244.1,,215.6,,357.9,,"3,210.7",,
KY,Transit Authority of River City(TARC),4018,Agency,DT,PT,43,43,,0.0 ,,433.3,,433.3,,33.1,,33.1,,52.6,,328.4,,
KY,Transit Authority of River City(TARC),4018,Agency,MB,DO,196,240,,"7,329.8",,"8,274.1",Q,"7,328.4",Q,615.3,Q,566.1,Q,"15,718.5",,"60,731.8",,
KY,Transit Authority of River City(TARC),4018,Agency,MB,PT,8,9,,162.5,,213.0,,162.5,,13.7,,10.4,,69.9,,212.4,,
,,,,Total,,340,389,,"7,492.3",,"13,316.3",,"11,767.3",,912.0,,828.0,,"16,210.7",,"64,699.4",,
LA,Capital Area Transit System(CATS),6022,Agency,DR,PT,16,21,,0.0 ,,638.4,,578.8,,45.6,,41.5,,67.9,,443.6,,
LA,Capital Area Transit System(CATS),6022,Agency,MB,DO,43,68,,"1,860.6",,"1,836.9",,"1,690.0",,144.2,,130.0,,"3,520.8",,"15,526.7",,
,,,,Total,,59,89,,"1,860.6",,"2,475.3",,"2,268.8",,189.9,,171.4,,"3,588.6",,"15,970.2",,
LA,City of Alexandria(Atrans),6025,City,DR,DO,3,6,,0.0 ,,121.7,,105.0,,7.8,,7.1,,14.7,,69.0,,
LA,City of Alexandria(Atrans),6025,City,MB,DO,8,15,,553.3,,544.2,,533.3,,34.1,,33.5,,768.5,,"3,259.4",,
,,,,Total,,11,21,,553.3,,665.9,,638.3,,41.9,,40.6,,783.2,,"3,328.5",,
LA,City of Monroe Transit System(MTS),6026,City,DR,DO,3,4,,0.0 ,,60.9,,55.2,,5.9,,5.5,,9.8,,54.4,,
LA,City of Monroe Transit System(MTS),6026,City,MB,DO,15,23,,770.2,,781.6,Q,774.4,Q,52.8,Q,52.1,Q,"1,161.0",,"3,715.1",,
,,,,Total,,18,27,,770.2,,842.6,,829.6,,58.7,,57.5,,"1,170.8",,"3,769.5",,
LA,Crescent City Connection Division - Louisiana Department of Transportation(CCCD),6020,State DOT,FB,DO,3,6,,32.5,,28.0,Q,28.0,,14.0,,14.0,,"2,015.5",Q,"1,007.8",Q,
LA,Jefferson Parish Department of Transit Administration(Jet),6088,City,DR,PT,14,17,,0.0 ,,428.2,,353.4,,39.5,,34.1,,68.0,,486.6,,
LA,Jefferson Parish Department of Transit Administration(Jet),6088,City,MB,PT,29,42,,"1,442.3",,"1,544.7",,"1,441.5",,101.8,,96.6,,"1,911.9",,"10,435.3",,
,,,,Total,,43,59,,"1,442.3",,"1,972.9",,"1,794.8",,141.2,,130.7,,"1,979.9",,"10,921.9",,
LA,Lafayette Transit System(LTS),6038,City,DR,PT,5,6,,0.0 ,,214.2,,181.6,,19.1,,16.9,,26.3,,163.2,,
LA,Lafayette Transit System(LTS),6038,City,MB,PT,4,5,,100.6,,104.6,Q,89.4,Q,7.1,Q,5.9,Q,26.8,,398.7,,
LA,Lafayette Transit System(LTS),6038,City,MB,DO,13,21,,625.1,,624.6,,561.0,,44.1,,42.1,,"1,396.8",,"6,986.7",,
,,,,Total,,22,32,,725.8,,943.4,,832.0,,70.3,,64.8,,"1,449.9",,"7,548.6",,
LA,New Orleans Regional Transit Authority(NORTA),6032,Agency,DR,PT,29,36,,0.0 ,,"1,047.0",,971.9,,80.5,,73.2,,162.5,,"1,324.8",,
LA,New Orleans Regional Transit Authority(NORTA),6032,Agency,LR,PT,21,66,,952.6,,977.1,Q,947.8,,127.4,,122.6,,"6,784.7",,"15,384.4",,
LA,New Orleans Regional Transit Authority(NORTA),6032,Agency,MB,PT,62,86,,"3,758.4",,"3,920.8",,"3,755.2",,308.5,,290.0,,"9,096.5",,"31,752.9",,
,,,,Total,,112,188,,"4,711.1",,"5,944.9",,"5,674.9",,516.4,,485.8,,"16,043.7",,"48,462.1",,
LA,Shreveport Area Transit System(SporTran),6024,City,DR,PT,9,14,,0.0 ,,432.1,,392.8,,31.6,,29.3,,36.5,,362.5,,
LA,Shreveport Area Transit System(SporTran),6024,City,MB,DO,37,52,,"2,276.0",,"2,401.1",Q,"2,275.5",Q,154.1,Q,150.9,Q,"3,180.4",,"15,319.3",,
,,,,Total,,46,66,,"2,276.0",,"2,833.3",,"2,668.3",,185.8,,180.2,,"3,216.9",,"15,681.8",,
MA, Brockton Area Transit Authority(BAT),1004,Agency,DR,PT,41,51,,0.0 ,,949.7,,878.1,,85.5,,79.3,,201.8,,"1,249.0",,
MA, Brockton Area Transit Authority(BAT),1004,Agency,MB,PT,45,54,,"1,385.7",,"1,494.0",,"1,382.9",,134.6,,124.5,,"2,899.6",,"18,557.7",,
,,,,Total,,86,105,,"1,385.7",,"2,443.7",,"2,261.0",,220.1,,203.8,,"3,101.4",,"19,806.6",,
MA,Berkshire Regional Transit Authority(BRTA),1007,Agency,DR,PT,17,37,,0.0 ,,576.8,Q,374.3,Q,94.7,Q,42.5,Q,35.7,Q,219.1,Q,
MA,Berkshire Regional Transit Authority(BRTA),1007,Agency,DT,PT,18,18,,0.0 ,,4.6,,4.6,,0.3,,0.3,,4.2,,25.9,,
MA,Berkshire Regional Transit Authority(BRTA),1007,Agency,MB,PT,13,23,,821.4,,886.2,,820.7,,42.0,,39.7,,510.5,,"4,176.1",,
,,,,Total,,48,78,,821.4,,"1,467.6",,"1,199.6",,137.0,,82.5,,550.4,,"4,421.1",,
MA,Cape Ann Transportation Authority(CATA),1053,Agency,DR,PT,8,10,,0.0 ,,241.8,,232.8,,13.8,,10.7,,33.3,,221.8,,
MA,Cape Ann Transportation Authority(CATA),1053,Agency,MB,PT,14,18,,281.2,,311.1,,281.2,,20.8,,17.8,,205.7,,926.4,,
,,,,Total,,22,28,,281.2,,552.9,,514.0,,34.6,,28.5,,239.1,,"1,148.2",,
MA,Cape Cod Regional Transit Authority(CCRTA),1105,Agency,DR,PT,56,58,,0.0 ,,"3,251.6",,"2,800.6",,180.6,,156.7,,385.0,,"3,888.1",,
MA,Cape Cod Regional Transit Authority(CCRTA),1105,Agency,MB,PT,31,33,,"1,210.3",,"1,258.2",,"1,135.8",,97.1,,88.5,,485.6,,"8,304.3",,
,,,,Total,,87,91,,"1,210.3",,"4,509.8",,"3,936.4",,277.7,,245.2,,870.6,,"12,192.4",,
MA,Greater Attleboro-Taunton Regional Transit Authority(GATRA),1064,Agency,DR,PT,54,62,,0.0 ,,"1,452.1",,"1,257.2",,112.9,,101.9,,220.0,,"1,411.6",,
MA,Greater Attleboro-Taunton Regional Transit Authority(GATRA),1064,Agency,MB,PT,41,50,,"1,732.1",,"1,856.8",,"1,730.4",,92.2,,86.8,,754.5,,"11,325.3",,
,,,,Total,,95,112,,"1,732.1",,"3,309.0",,"2,987.6",,205.1,,188.7,,974.5,,"12,736.9",,
MA,Lowell Regional Transit Authority(LRTA),1005,Agency,DR,PT,15,20,,0.0 ,,377.6,,353.0,,26.1,,24.7,,64.4,,314.4,,
MA,Lowell Regional Transit Authority(LRTA),1005,Agency,DR,DO,10,12,,0.0 ,,149.2,,130.5,,12.5,,11.3,,34.8,,172.6,,
MA,Lowell Regional Transit Authority(LRTA),1005,Agency,MB,PT,42,47,,"1,153.8",,"1,207.0",,"1,149.5",,83.1,,79.9,,"1,338.9",,"5,238.8",,
,,,,Total,,67,79,,"1,153.8",,"1,733.7",,"1,633.1",,121.7,,116.0,,"1,438.1",,"5,725.8",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,CR,PT,418,495,,"23,512.6",,"23,983.8",,"23,516.4",,797.9,,785.0,,"36,909.9",,"749,020.7",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,DR,PT,587,755,,0.0 ,,"20,081.7",,"16,659.0",,"1,508.6",,"1,218.0",,"2,096.0",,"25,218.4",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,FB,PT,9,16,,304.8,,308.0,,304.9,,22.4,,21.7,,"1,290.6",,"10,203.8",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,HR,DO,342,450,,"22,833.1",,"23,721.4",,"23,142.0",,"1,398.9",,"1,343.1",,"139,039.5",,"482,503.3",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,LR,DO,156,195,,"5,976.2",,"6,150.0",,"6,107.5",,657.5,,650.3,,"65,471.6",,"155,207.2",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,MB,PT,17,24,,758.7,,847.0,,759.6,,58.8,,54.4,,"1,056.4",,"2,684.8",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,MB,DO,778,850,,"24,040.4",,"26,321.9",,"23,899.6",,"2,503.4",,"2,310.6",,"107,071.6",,"273,197.9",,
MA,Massachusetts Bay Transportation Authority(MBTA),1003,Agency,TB,DO,22,28,,649.8,,648.6,,646.4,,68.4,,67.5,,"3,124.7",,"6,670.3",,
,,,,Total,,"2,329","2,813",,"78,075.6",,"102,062.5",,"95,035.5",,"7,016.0",,"4,380.7",,"356,060.3",,"1,704,706.3",,
MA,Merrimack Valley Regional Transit Authority(MVRTA),1013,Agency,DR,PT,18,20,,0.0 ,,565.5,,458.5,,43.3,,35.7,,67.1,,404.4,,
MA,Merrimack Valley Regional Transit Authority(MVRTA),1013,Agency,MB,PT,47,52,,"1,370.2",,"1,580.0",,"1,369.2",,103.5,,97.9,,"2,065.6",,"8,262.4",,
,,,,Total,,65,72,,"1,370.2",,"2,145.5",,"1,827.7",,146.7,,133.6,,"2,132.7",,"8,666.8",,
MA,MetroWest Regional Transit Authority(MWRTA),1118,Agency,DR,PT,29,29,,0.0 ,,570.1,,503.6,,55.2,,49.2,,99.6,,976.2,,
MA,MetroWest Regional Transit Authority(MWRTA),1118,Agency,MB,PT,20,23,,685.4,,705.0,,664.8,,45.1,,42.7,,317.0,,"2,123.6",,
,,,,Total,,49,52,,685.4,,"1,275.1",,"1,168.4",,100.3,,91.8,,416.6,,"3,099.8",,
MA,Montachusett Regional Transit Authority(MART),1061,Agency,DR,PT,129,160,,0.0 ,,"2,340.0",Q,"2,340.0",Q,149.4,Q,140.9,Q,385.5,,"4,170.0",,
MA,Montachusett Regional Transit Authority(MART),1061,Agency,DT,PT,7,7,,0.0 ,,27.2,,27.2,,0.9,,0.9,,5.2,,52.1,,
MA,Montachusett Regional Transit Authority(MART),1061,Agency,MB,PT,23,28,,577.3,,592.6,Q,575.4,Q,43.2,Q,41.3,Q,581.6,,"3,716.5",,
,,,,Total,,159,195,,577.3,,"2,959.7",,"2,942.5",,193.4,,183.1,,972.3,,"7,938.7",,
MA,Pioneer Valley Transit Authority(PVTA),1008,Agency,DR,PT,106,143,,0.0 ,,"3,354.6",,"2,820.2",,211.8,,179.9,,317.7,,"2,420.1",,
MA,Pioneer Valley Transit Authority(PVTA),1008,Agency,MB,PT,133,169,,"4,209.3",,"4,416.6",,"4,176.3",,331.0,,316.6,,"10,484.9",,"29,490.5",,
,,,,Total,,239,312,,"4,209.3",,"7,771.2",,"6,996.5",,542.8,,496.6,,"10,802.7",,"31,910.6",,
MA,Southeastern Regional Transit Authority(SRTA),1006,Agency,DR,PT,20,22,,0.0 ,,559.8,,468.0,,55.6,,48.5,,92.7,,584.1,,
MA,Southeastern Regional Transit Authority(SRTA),1006,Agency,MB,PT,49,61,,"1,293.7",,"1,290.7",,"1,226.7",,100.0,,95.5,,"1,796.2",,"8,137.0",,
,,,,Total,,69,83,,"1,293.7",,"1,850.5",,"1,694.7",,155.6,,144.1,,"1,889.0",,"8,721.0",,
MA,Worcester Regional Transit Authority(WRTA),1014,Agency,DR,PT,38,46,,0.0 ,,692.2,,642.7,,43.4,,38.3,,101.9,,620.9,,
MA,Worcester Regional Transit Authority(WRTA),1014,Agency,DR,DO,7,16,,0.0 ,,217.2,,199.1,,15.6,,14.5,,41.0,,176.8,,
MA,Worcester Regional Transit Authority(WRTA),1014,Agency,DT,PT,7,7,,0.0 ,,388.6,,388.6,,27.9,,27.9,,66.5,,286.7,,
MA,Worcester Regional Transit Authority(WRTA),1014,Agency,MB,DO,31,47,,"1,523.8",,"1,588.8",,"1,522.3",,134.1,,129.7,,"3,283.8",,"8,581.9",,
,,,,Total,,83,116,,"1,523.8",,"2,886.9",,"2,752.7",,221.0,,210.4,,"3,493.1",,"9,666.4",,
MD,Allegany County Transit(ACT),3041,City,DR,DO,8,10,,0.0 ,,202.0,,176.1,,12.9,,11.2,,21.1,,195.7,,
MD,Allegany County Transit(ACT),3041,City,MB,DO,7,12,,214.7,,240.9,,214.7,,17.0,,16.2,,151.7,,"1,380.3",,
,,,,Total,,15,22,,214.7,,442.9,,390.8,,29.9,,27.4,,172.8,,"1,575.9",,
MD,Annapolis Department of Transportation(Annapolis Transit),3040,City,MB,DO,18,20,,751.9,,770.3,Q,738.1,Q,61.5,Q,58.9,Q,"1,479.8",Q,"5,179.5",Q,
MD,Carroll County Planning Department(CATS),3092,City,DR,PT,24,37,,0.0 ,,797.8,,713.4,,56.9,,52.7,,131.7,,"1,198.8",,
MD,Carroll County Planning Department(CATS),3092,City,MB,PT,4,6,,119.8,,120.4,,107.7,,8.9,,8.3,,11.6,,65.1,,
,,,,Total,,28,43,,119.8,,918.1,,821.1,,65.8,,61.0,,143.3,,"1,263.9",,
MD,"County Commissioners of Charles County, MD(DCS  VanGO)",3088,City,DR,PT,9,15,,0.0 ,,228.2,,188.8,,20.8,,15.5,,30.2,,330.6,,
MD,"County Commissioners of Charles County, MD(DCS  VanGO)",3088,City,MB,PT,14,22,,"1,013.1",,"1,044.6",,999.9,,62.3,,56.7,,562.4,,"4,640.1",,
,,,,Total,,23,37,,"1,013.1",,"1,272.7",,"1,188.8",,83.1,,72.2,,592.6,,"4,970.7",,
MD,Harford Transit(HT),3074,City,DR,DO,14,18,,0.0 ,,308.2,,265.8,,17.1,,15.6,,37.0,,397.3,,
MD,Harford Transit(HT),3074,City,MB,DO,17,21,,406.1,,421.9,,385.5,,23.0,,21.3,,261.0,,"2,165.0",,
,,,,Total,,31,39,,406.1,,730.1,,651.3,,40.1,,37.0,,298.0,,"2,562.3",,
MD,Howard Transit(HT),3048,Contractor,DR,PT,24,37,,0.0 ,,"1,072.5",,900.6,,61.0,,48.5,,91.7,,700.9,,
MD,Howard Transit(HT),3048,Contractor,MB,PT,20,40,,"1,232.3",,"1,364.9",,"1,168.6",,81.6,,76.3,,906.5,,"9,872.1",,
,,,,Total,,44,77,,"1,232.3",,"2,437.4",,"2,069.2",,142.6,,124.8,,998.3,,"10,573.0",,
MD,Maryland Transit Administration(MTA),3034,State DOT,CR,PT,132,186,,"5,365.0",,"5,651.8",,"5,008.2",,140.0,,124.6,,"8,095.6",,"254,516.6",,
MD,Maryland Transit Administration(MTA),3034,State DOT,DR,PT,281,358,,0.0 ,,"11,158.8",,"9,422.3",,990.5,,825.2,,"1,078.4",,"8,289.6",,
MD,Maryland Transit Administration(MTA),3034,State DOT,DR,DO,41,69,,0.0 ,,959.7,,745.4,,80.9,,61.1,,130.9,,924.2,,
MD,Maryland Transit Administration(MTA),3034,State DOT,DT,PT,32,32,,0.0 ,,"1,271.8",,"1,271.8",,75.4,,75.4,,279.6,,"1,271.8",,
MD,Maryland Transit Administration(MTA),3034,State DOT,HR,DO,54,100,,"6,338.0",,"4,672.4",,"4,480.7",,192.5,,183.6,,"13,363.9",,"57,275.5",,
